#{"t_start": 1753033313.0269191, "env_id": "CartPole-v1"}
r,l,t
13.0,13,0.037505
16.0,16,0.066506
14.0,14,0.092507
16.0,16,0.122015
39.0,39,0.191016
15.0,15,0.218523
18.0,18,0.707564
20.0,20,0.744069
18.0,18,0.776575
12.0,12,0.798577
12.0,12,0.821634
16.0,16,0.853634
24.0,24,0.90164
11.0,11,0.923767
48.0,48,1.356905
13.0,13,1.379905
17.0,17,1.410908
12.0,12,1.432413
19.0,19,1.467414
12.0,12,1.489414
25.0,25,1.935963
17.0,17,1.968009
21.0,21,2.005966
18.0,18,2.039474
34.0,34,2.101477
21.0,21,2.138983
45.0,45,2.639484
42.0,42,2.715991
20.0,20,2.751993
22.0,22,2.791993
18.0,18,3.316
13.0,13,3.340001
29.0,29,3.392002
15.0,15,3.41851
30.0,30,3.472513
23.0,23,3.51302
9.0,9,3.52902
37.0,37,4.00806
39.0,39,4.076567
33.0,33,4.135075
39.0,39,4.65952
44.0,44,4.737028
31.0,31,4.792533
13.0,13,4.81704
24.0,24,5.396563
23.0,23,5.437071
12.0,12,5.458072
11.0,11,5.478072
13.0,13,5.501075
13.0,13,5.52458
31.0,31,5.580581
22.0,22,5.620089
49.0,49,6.128634
11.0,11,6.148634
56.0,56,6.248703
32.0,32,6.907761
11.0,11,6.928267
30.0,30,6.981268
12.0,12,7.005272
15.0,15,7.032777
16.0,16,7.060777
32.0,32,7.485338
30.0,30,7.537847
20.0,20,7.573848
26.0,26,7.620355
22.0,22,7.659356
38.0,38,8.096907
19.0,19,8.131402
64.0,64,8.244913
11.0,11,8.264914
20.0,20,8.992026
25.0,25,9.036261
9.0,9,9.052262
17.0,17,9.082263
18.0,18,9.11477
65.0,65,9.747833
28.0,28,9.797834
27.0,27,9.846342
13.0,13,9.869342
21.0,21,9.906345
21.0,21,9.944851
26.0,26,10.368888
15.0,15,10.395888
27.0,27,10.444448
11.0,11,10.464448
12.0,12,10.486449
25.0,25,10.530957
15.0,15,10.556957
13.0,13,10.945074
39.0,39,11.014583
20.0,20,11.050583
21.0,21,11.088584
17.0,17,11.119092
16.0,16,11.148092
49.0,49,11.690638
42.0,42,11.764148
44.0,44,11.842656
32.0,32,12.405207
19.0,19,12.439712
25.0,25,12.483712
34.0,34,12.544221
28.0,28,12.998763
12.0,12,13.020905
22.0,22,13.059905
16.0,16,13.088906
13.0,13,13.111909
34.0,34,13.174415
14.0,14,13.200418
47.0,47,13.699321
17.0,17,13.728826
20.0,20,13.764826
27.0,27,13.81383
114.0,114,14.482222
18.0,18,14.51573
25.0,25,15.310077
93.0,93,15.478092
16.0,16,15.507095
55.0,55,16.527719
21.0,21,16.56572
17.0,17,16.595721
33.0,33,16.656977
57.0,57,17.22259
20.0,20,17.257591
21.0,21,17.295591
14.0,14,17.321099
15.0,15,17.3491
35.0,35,17.843647
37.0,37,17.90865
12.0,12,17.930155
51.0,51,18.02119
17.0,17,18.658249
15.0,15,18.685249
19.0,19,18.719757
35.0,35,18.782758
14.0,14,18.808762
15.0,15,18.835266
12.0,12,18.857266
70.0,70,19.460324
21.0,21,19.498325
13.0,13,19.521833
18.0,18,19.554834
34.0,34,20.304404
21.0,21,20.34191
19.0,19,20.37591
25.0,25,20.420418
12.0,12,20.442419
26.0,26,20.488419
30.0,30,20.900961
9.0,9,20.917467
21.0,21,20.955467
14.0,14,20.980468
15.0,15,21.006471
36.0,36,21.070614
12.0,12,21.092614
29.0,29,21.626184
22.0,22,21.666185
21.0,21,21.704188
61.0,61,22.574117
24.0,24,22.617625
21.0,21,22.654626
14.0,14,22.679626
26.0,26,22.727134
18.0,18,22.759135
70.0,70,23.244842
23.0,23,23.284842
30.0,30,23.33935
23.0,23,23.380351
21.0,21,23.918192
13.0,13,23.942192
24.0,24,23.985192
35.0,35,24.048701
23.0,23,24.090702
17.0,17,24.463905
36.0,36,24.529413
20.0,20,24.567415
16.0,16,24.596414
32.0,32,24.654924
44.0,44,25.167469
22.0,22,25.207471
15.0,15,25.233977
37.0,37,25.299978
18.0,18,25.332486
13.0,13,25.355486
13.0,13,25.872032
30.0,30,25.92654
24.0,24,25.969541
53.0,53,26.062834
21.0,21,26.572386
26.0,26,26.618892
75.0,75,26.751403
