#{"t_start": 1752906443.211808, "env_id": "CartPole-v1"}
r,l,t
20.0,20,0.022999
18.0,18,0.036999
12.0,12,0.045001
14.0,14,0.055506
19.0,19,0.070506
20.0,20,0.086505
14.0,14,0.096506
24.0,24,0.118505
25.0,25,0.139508
14.0,14,0.152508
18.0,18,0.166679
15.0,15,0.178679
35.0,35,0.207679
11.0,11,0.215679
10.0,10,0.223679
16.0,16,0.235678
20.0,20,0.252681
25.0,25,0.272783
10.0,10,0.280783
36.0,36,0.310783
23.0,23,0.328783
12.0,12,0.338785
18.0,18,0.352785
26.0,26,0.372859
20.0,20,0.387859
34.0,34,0.416859
24.0,24,0.435859
23.0,23,0.455021
20.0,20,0.471021
24.0,24,0.491021
28.0,28,0.514021
11.0,11,0.522021
16.0,16,0.535021
23.0,23,0.553023
41.0,41,0.584338
39.0,39,0.616338
14.0,14,0.629338
25.0,25,0.65134
28.0,28,0.674845
18.0,18,0.692845
22.0,22,0.709845
15.0,15,0.721845
12.0,12,0.731845
20.0,20,0.74985
36.0,36,0.778031
33.0,33,0.805032
11.0,11,0.815032
32.0,32,0.839034
37.0,37,0.870085
12.0,12,0.880085
27.0,27,0.904084
21.0,21,0.923085
10.0,10,0.934085
14.0,14,0.944087
16.0,16,0.957157
24.0,24,0.976157
19.0,19,0.990157
15.0,15,1.002158
52.0,52,1.04516
17.0,17,1.059393
9.0,9,1.066393
12.0,12,1.076392
27.0,27,1.097393
13.0,13,1.107393
18.0,18,1.122393
20.0,20,1.137393
22.0,22,1.154423
29.0,29,1.176423
37.0,37,1.206423
9.0,9,1.214423
55.0,55,1.259522
15.0,15,1.271522
11.0,11,1.281523
30.0,30,1.303523
45.0,45,1.340524
28.0,28,1.362582
24.0,24,1.381582
11.0,11,1.390582
17.0,17,1.405582
15.0,15,1.418582
35.0,35,1.447583
22.0,22,1.465678
21.0,21,1.481678
38.0,38,1.511678
12.0,12,1.521679
30.0,30,1.54468
14.0,14,1.556186
31.0,31,1.582186
29.0,29,1.605186
13.0,13,1.616186
18.0,18,1.631186
17.0,17,1.645188
32.0,32,1.669694
20.0,20,3.066308
19.0,19,3.081307
43.0,43,3.116308
33.0,33,3.143332
14.0,14,3.155837
21.0,21,3.174837
28.0,28,3.198968
14.0,14,3.210837
18.0,18,3.226837
10.0,10,3.234837
15.0,15,3.248839
31.0,31,3.275345
15.0,15,3.288346
48.0,48,3.328345
14.0,14,3.340448
18.0,18,3.355953
48.0,48,3.395954
22.0,22,3.414953
28.0,28,3.439955
18.0,18,3.455462
73.0,73,3.516462
32.0,32,3.543556
15.0,15,3.55506
23.0,23,3.575062
46.0,46,3.61306
18.0,18,3.62906
31.0,31,3.654567
16.0,16,3.66857
23.0,23,3.68757
21.0,21,3.70557
13.0,13,3.71657
18.0,18,3.73157
59.0,59,3.782187
26.0,26,3.803186
22.0,22,3.821186
36.0,36,3.851192
16.0,16,3.864578
64.0,64,3.916578
90.0,90,3.99209
25.0,25,4.01309
15.0,15,4.02609
24.0,24,4.045092
19.0,19,4.060577
53.0,53,4.104577
40.0,40,4.136577
71.0,71,4.195084
9.0,9,4.202084
20.0,20,4.218084
26.0,26,4.240086
21.0,21,4.256577
13.0,13,4.267577
43.0,43,4.301576
16.0,16,4.314581
11.0,11,4.324577
21.0,21,4.341579
28.0,28,4.365085
17.0,17,4.379085
15.0,15,4.391086
40.0,40,4.423085
32.0,32,4.449087
31.0,31,4.474576
35.0,35,4.501576
15.0,15,4.514576
13.0,13,4.524576
46.0,46,4.560084
41.0,41,4.590084
31.0,31,4.616084
35.0,35,4.644087
29.0,29,4.667577
15.0,15,4.679577
34.0,34,4.707577
21.0,21,4.724577
54.0,54,6.149081
14.0,14,6.15957
29.0,29,6.18257
46.0,46,6.221569
63.0,63,6.271075
23.0,23,6.290076
73.0,73,6.350077
27.0,27,6.370568
33.0,33,6.394572
58.0,58,6.440571
39.0,39,6.470075
38.0,38,6.501076
73.0,73,6.558569
52.0,52,6.601568
117.0,117,6.691075
57.0,57,6.737075
30.0,30,6.760568
83.0,83,6.825567
49.0,49,6.865073
115.0,115,6.957566
29.0,29,6.981566
116.0,116,7.075073
85.0,85,7.147075
70.0,70,7.203565
76.0,76,7.265072
87.0,87,7.333072
114.0,114,7.423565
10.0,10,7.431691
39.0,39,7.464078
25.0,25,7.484072
35.0,35,7.512072
12.0,12,7.521072
47.0,47,7.559565
13.0,13,7.570566
99.0,99,7.65307
64.0,64,7.706564
103.0,103,9.165066
27.0,27,9.186065
100.0,100,9.262558
42.0,42,9.294558
30.0,30,9.319557
114.0,114,9.405065
69.0,69,9.462556
89.0,89,9.534556
97.0,97,9.608163
40.0,40,9.641166
223.0,223,9.821064
22.0,22,9.838065
137.0,137,9.949557
78.0,78,10.014062
198.0,198,10.17306
31.0,31,10.19906
23.0,23,10.21806
55.0,55,10.262553
121.0,121,10.36106
77.0,77,10.42406
57.0,57,10.470553
10.0,10,10.478552
136.0,136,10.587306
102.0,102,10.667547
92.0,92,10.739551
355.0,355,12.471292
82.0,82,12.537292
39.0,39,12.568798
129.0,129,12.673306
414.0,414,12.997833
199.0,199,13.157846
282.0,282,13.381866
385.0,385,13.688974
77.0,77,13.745976
261.0,261,15.334926
289.0,289,15.56155
193.0,193,15.712158
428.0,428,16.052681
206.0,206,16.210696
198.0,198,16.368213
317.0,317,16.614287
500.0,500,18.391708
308.0,308,18.635728
500.0,500,19.03476
361.0,361,19.323437
280.0,280,19.547302
331.0,331,19.811977
425.0,425,21.524009
500.0,500,21.921021
337.0,337,22.190508
205.0,205,22.354018
500.0,500,22.747017
197.0,197,24.283501
250.0,250,24.4835
259.0,259,24.689499
253.0,253,24.890499
304.0,304,25.126498
449.0,449,25.481496
500.0,500,27.252492
308.0,308,27.498995
317.0,317,27.750007
500.0,500,28.149995
358.0,358,28.431485
221.0,221,28.609484
500.0,500,30.383986
233.0,233,30.570983
500.0,500,30.958982
500.0,500,31.341578
370.0,370,31.634485
500.0,500,33.403602
430.0,430,33.739122
500.0,500,34.131701
500.0,500,34.530677
500.0,500,36.301302
500.0,500,36.692328
432.0,432,37.02785
332.0,332,37.301368
500.0,500,37.691393
500.0,500,39.467241
500.0,500,39.863266
500.0,500,40.254789
500.0,500,40.655814
500.0,500,42.427445
500.0,500,42.823471
500.0,500,43.222496
500.0,500,43.621521
500.0,500,45.395721
500.0,500,45.788746
500.0,500,46.178771
500.0,500,46.571795
500.0,500,48.354928
500.0,500,48.765457
500.0,500,49.169487
500.0,500,49.572017
500.0,500,51.376706
500.0,500,51.77473
500.0,500,52.178755
500.0,500,52.584283
500.0,500,54.375417
500.0,500,54.773442
500.0,500,55.164468
500.0,500,55.572997
500.0,500,57.356186
500.0,500,57.75852
500.0,500,58.158544
500.0,500,58.560069
500.0,500,58.968095
500.0,500,60.756208
500.0,500,61.162737
500.0,500,61.560256
500.0,500,61.956428
500.0,500,63.736508
500.0,500,64.138536
500.0,500,64.542562
500.0,500,64.95418
500.0,500,66.740314
500.0,500,67.140342
500.0,500,67.541048
500.0,500,67.946844
500.0,500,69.742393
500.0,500,70.15137
500.0,500,70.558875
500.0,500,70.967888
500.0,500,72.766366
500.0,500,73.176394
500.0,500,73.582136
500.0,500,73.999527
500.0,500,75.810939
500.0,500,76.218967
500.0,500,76.632554
500.0,500,77.04258
500.0,500,78.834126
500.0,500,79.239154
500.0,500,79.644182
500.0,500,80.038956
500.0,500,81.864255
500.0,500,82.270296
500.0,500,82.67598
500.0,500,83.068007
500.0,500,84.861076
500.0,500,85.267677
500.0,500,85.670218
500.0,500,86.07081
