#{"t_start": 1752910969.8159587, "env_id": "CartPole-v1"}
r,l,t
500.0,500,68.07991
500.0,500,69.865146
500.0,500,70.272189
500.0,500,70.670313
500.0,500,71.060351
500.0,500,72.838567
500.0,500,73.240599
500.0,500,73.643647
500.0,500,74.045695
500.0,500,74.445731
500.0,500,76.233133
500.0,500,76.620168
500.0,500,77.017213
500.0,500,77.421252
500.0,500,79.212561
500.0,500,79.617595
500.0,500,80.016628
500.0,500,80.417661
379.0,379,82.101485
416.0,416,82.428021
354.0,354,82.696559
336.0,336,82.952589
384.0,384,83.254624
428.0,428,85.030854
317.0,317,85.288401
331.0,331,85.561431
316.0,316,85.812972
404.0,404,86.142513
491.0,491,86.544654
450.0,450,88.289489
430.0,430,88.631012
322.0,322,88.894541
468.0,468,89.275067
391.0,391,89.596106
350.0,350,91.273265
324.0,324,91.542794
380.0,380,91.85532
353.0,353,92.14285
352.0,352,92.425379
301.0,301,92.67043
326.0,326,94.319163
342.0,342,94.602709
322.0,322,94.861737
336.0,336,95.130275
367.0,367,95.430895
352.0,352,95.722424
301.0,301,97.335574
301.0,301,97.572604
386.0,386,97.879194
344.0,344,98.160951
331.0,331,98.436487
328.0,328,98.701013
319.0,319,100.346289
323.0,323,100.609842
379.0,379,100.909371
331.0,331,101.16539
297.0,297,101.406918
322.0,322,101.661941
439.0,439,103.396266
338.0,338,103.679298
374.0,374,103.981832
455.0,455,104.354877
346.0,346,104.631398
500.0,500,106.407637
437.0,437,106.761165
369.0,369,107.055687
335.0,335,107.326211
371.0,371,107.628735
500.0,500,109.414992
500.0,500,109.819025
412.0,412,110.154549
500.0,500,110.561584
500.0,500,112.361796
393.0,393,112.67232
500.0,500,113.074358
500.0,500,113.488415
500.0,500,113.899963
500.0,500,115.701368
500.0,500,116.110402
500.0,500,116.514434
500.0,500,116.921467
500.0,500,118.717558
500.0,500,119.113584
500.0,500,119.519611
500.0,500,119.926639
500.0,500,121.735388
500.0,500,122.144415
500.0,500,122.549463
500.0,500,122.952998
500.0,500,124.756556
500.0,500,125.163583
500.0,500,125.562565
500.0,500,125.966688
500.0,500,127.765159
500.0,500,128.173186
500.0,500,128.576125
500.0,500,128.977154
500.0,500,130.798595
500.0,500,131.221523
500.0,500,131.63255
500.0,500,132.04882
500.0,500,133.878885
500.0,500,134.286911
500.0,500,134.698626
500.0,500,135.106653
500.0,500,136.946358
500.0,500,137.360008
500.0,500,137.770036
500.0,500,138.184175
500.0,500,139.991985
500.0,500,140.395515
500.0,500,140.805452
500.0,500,141.210325
500.0,500,141.618023
500.0,500,143.431474
500.0,500,143.838302
500.0,500,144.236614
500.0,500,144.644207
500.0,500,146.453001
500.0,500,146.866294
500.0,500,147.270321
500.0,500,147.661654
