#{"t_start": 1753029385.3027403, "env_id": "CartPole-v1"}
r,l,t
147.0,147,155.266673
129.0,129,156.291183
143.0,143,157.471286
142.0,142,158.457632
152.0,152,159.469369
142.0,142,160.49682
144.0,144,161.562955
128.0,128,162.778653
145.0,145,164.148638
137.0,137,165.393955
142.0,142,166.604726
150.0,150,167.818787
138.0,138,168.842385
148.0,148,169.831512
140.0,140,170.794807
126.0,126,171.814937
140.0,140,173.008047
137.0,137,174.218145
129.0,129,175.449536
136.0,136,176.572107
139.0,139,178.012661
140.0,140,179.340548
132.0,132,180.449789
148.0,148,181.510849
117.0,117,182.618069
126.0,126,183.765716
119.0,119,184.88588
124.0,124,186.123726
82.0,82,186.271294
134.0,134,187.355772
137.0,137,188.645345
119.0,119,189.717973
132.0,132,190.977953
68.0,68,192.167529
118.0,118,193.147569
70.0,70,193.275073
139.0,139,194.187633
132.0,132,195.533183
121.0,121,196.936253
130.0,130,198.151314
134.0,134,199.388376
129.0,129,200.758954
120.0,120,202.078019
122.0,122,203.44609
135.0,135,204.692644
126.0,126,205.96571
138.0,138,207.357286
128.0,128,208.580838
28.0,28,209.76441
125.0,125,210.844461
132.0,132,211.996522
127.0,127,213.162071
130.0,130,214.365653
124.0,124,215.528188
130.0,130,216.873308
138.0,138,218.210367
124.0,124,219.190133
131.0,131,220.220836
128.0,128,221.254094
133.0,133,222.452717
136.0,136,223.445858
131.0,131,224.370485
59.0,59,224.478996
41.0,41,225.188095
135.0,135,226.269254
125.0,125,227.322027
34.0,34,227.383539
133.0,133,228.337157
123.0,123,229.284954
135.0,135,230.248904
130.0,130,231.238039
38.0,38,231.306551
143.0,143,232.262241
131.0,131,233.66062
134.0,134,235.149335
130.0,130,236.476973
131.0,131,237.802734
130.0,130,239.024997
138.0,138,240.21988
51.0,51,240.313325
68.0,68,241.051175
138.0,138,242.179544
131.0,131,243.463083
143.0,143,244.50934
127.0,127,245.651145
30.0,30,245.705657
132.0,132,246.554971
134.0,134,247.605737
131.0,131,248.535365
125.0,125,249.567895
126.0,126,250.628898
129.0,129,251.646367
99.0,99,252.566982
139.0,139,253.600117
79.0,79,254.472838
140.0,140,255.752372
133.0,133,256.804672
129.0,129,258.094446
134.0,134,259.200226
143.0,143,260.439715
120.0,120,261.452958
134.0,134,262.537044
88.0,88,263.513307
66.0,66,263.631822
144.0,144,264.593539
128.0,128,265.533395
134.0,134,266.611882
143.0,143,267.628706
146.0,146,268.990937
145.0,145,270.370214
157.0,157,271.619491
14.0,14,271.645492
80.0,80,272.494462
143.0,143,273.781291
159.0,159,274.916916
147.0,147,275.9149
72.0,72,276.817074
133.0,133,277.873048
134.0,134,279.03594
170.0,170,280.193628
131.0,131,281.219496
142.0,142,282.290108
122.0,122,283.278629
148.0,148,284.265129
167.0,167,285.68924
146.0,146,286.889017
119.0,119,287.914643
82.0,82,288.064718
130.0,130,289.201041
11.0,11,289.222547
142.0,142,290.461766
153.0,153,291.752667
137.0,137,292.832157
127.0,127,293.994025
143.0,143,295.036165
45.0,45,295.118678
146.0,146,296.037295
159.0,159,297.654808
145.0,145,298.99153
150.0,150,300.083108
145.0,145,301.063181
151.0,151,302.1859
140.0,140,303.318258
152.0,152,305.011981
153.0,153,306.448265
158.0,158,307.676708
146.0,146,308.680838
139.0,139,309.710472
168.0,168,311.064903
171.0,171,312.340379
155.0,155,313.245995
159.0,159,314.224657
154.0,154,315.541222
148.0,148,317.049805
155.0,155,318.40437
147.0,147,319.385924
158.0,158,320.379974
198.0,198,321.789639
70.0,70,321.917665
143.0,143,322.835192
156.0,156,324.273914
118.0,118,325.383555
171.0,171,326.663725
128.0,128,327.680092
160.0,160,328.731416
178.0,178,330.237779
123.0,123,331.465972
127.0,127,332.840153
189.0,189,334.377852
177.0,177,335.463732
170.0,170,337.115326
234.0,234,338.562198
311.0,311,340.457672
94.0,94,341.38029
153.0,153,342.562458
108.0,108,343.503079
141.0,141,344.639202
63.0,63,344.755715
194.0,194,345.985535
187.0,187,347.002346
180.0,180,348.430661
205.0,205,349.651813
287.0,287,351.564785
156.0,156,352.826397
87.0,87,352.985914
193.0,193,355.374602
92.0,92,356.283802
168.0,168,357.559707
190.0,190,358.801576
170.0,170,360.304246
165.0,165,361.356221
173.0,173,362.439526
166.0,166,364.047294
179.0,179,365.244512
170.0,170,366.639763
178.0,178,368.200044
194.0,194,369.206226
191.0,191,370.760293
165.0,165,371.878985
177.0,177,373.288234
172.0,172,374.514496
184.0,184,375.596755
180.0,180,377.087295
164.0,164,378.338716
167.0,167,379.381402
156.0,156,380.817654
185.0,185,382.175897
170.0,170,383.225587
161.0,161,384.751558
181.0,181,386.021777
160.0,160,387.036582
171.0,171,388.320803
165.0,165,389.605535
156.0,156,390.641733
148.0,148,391.643535
156.0,156,392.843754
157.0,157,394.279006
158.0,158,395.332258
160.0,160,396.27799
165.0,165,397.447008
162.0,162,398.93528
194.0,194,400.114981
59.0,59,401.245986
182.0,182,402.421686
212.0,212,403.891941
194.0,194,405.0282
180.0,180,406.317933
166.0,166,407.497218
160.0,160,408.541907
123.0,123,409.678504
174.0,174,411.178601
183.0,183,412.715367
159.0,159,413.732476
168.0,168,415.256871
163.0,163,416.555547
159.0,159,417.537217
157.0,157,418.499388
142.0,142,419.693396
160.0,160,421.245681
155.0,155,422.285866
170.0,170,423.307545
164.0,164,424.676281
167.0,167,426.01607
156.0,156,426.994234
157.0,157,428.018368
172.0,172,429.460073
156.0,156,430.772777
185.0,185,431.997928
178.0,178,433.340596
171.0,171,434.426776
185.0,185,435.479762
180.0,180,437.029775
246.0,246,438.595333
178.0,178,439.943875
87.0,87,440.832492
153.0,153,442.008281
195.0,195,443.258366
120.0,120,443.473236
174.0,174,445.013341
227.0,227,446.50311
198.0,198,447.592897
208.0,208,448.871654
204.0,204,450.036137
214.0,214,451.757762
231.0,231,453.043812
268.0,268,454.504599
291.0,291,455.953051
220.0,220,457.495427
208.0,208,458.790918
197.0,197,460.032516
284.0,284,461.495586
216.0,216,463.134018
211.0,211,464.432842
234.0,234,465.62403
209.0,209,467.135025
378.0,378,468.968939
165.0,165,470.034784
119.0,119,471.115459
168.0,168,472.639994
106.0,106,472.832022
183.0,183,474.352901
135.0,135,475.367177
163.0,163,476.376306
206.0,206,477.769489
200.0,200,478.79976
99.0,99,479.960421
249.0,249,481.478438
274.0,274,482.89868
500.0,500,485.191282
500.0,500,487.264379
217.0,217,488.532934
270.0,270,490.104406
500.0,500,492.414747
285.0,285,493.921451
259.0,259,495.283142
255.0,255,496.657368
102.0,102,497.539927
209.0,209,498.779952
259.0,259,500.404675
209.0,209,502.004881
279.0,279,503.467424
233.0,233,504.939844
284.0,284,506.30128
260.0,260,507.970849
205.0,205,509.390341
206.0,206,510.621041
208.0,208,512.050169
187.0,187,513.288125
191.0,191,514.59458
206.0,206,515.980447
185.0,185,517.222112
186.0,186,518.493403
180.0,180,519.691117
189.0,189,520.954789
191.0,191,522.266742
187.0,187,523.335878
176.0,176,525.022552
186.0,186,526.128334
168.0,168,527.509099
169.0,169,528.789492
172.0,172,529.871667
194.0,194,531.30659
180.0,180,532.336425
201.0,201,533.810904
216.0,216,535.004301
174.0,174,536.635028
238.0,238,538.096876
226.0,226,539.472784
199.0,199,540.885019
174.0,174,541.927314
117.0,117,543.148521
183.0,183,544.512212
193.0,193,545.720321
161.0,161,546.827375
182.0,182,548.555459
173.0,173,549.681009
195.0,195,551.187081
181.0,181,552.346658
164.0,164,553.409198
166.0,166,554.787777
172.0,172,555.968688
167.0,167,557.024819
190.0,190,558.493748
157.0,157,559.492663
170.0,170,560.634922
178.0,178,562.087705
203.0,203,563.348517
56.0,56,564.448622
181.0,181,565.5554
202.0,202,567.01853
171.0,171,568.107123
197.0,197,569.374549
157.0,157,570.61944
181.0,181,571.675693
193.0,193,573.028867
163.0,163,574.155448
183.0,183,575.377303
165.0,165,576.68285
157.0,157,577.738322
170.0,170,578.819244
170.0,170,580.450891
169.0,169,581.48946
156.0,156,582.535402
158.0,158,583.983117
161.0,161,585.356007
155.0,155,586.561018
173.0,173,587.579878
167.0,167,589.062684
158.0,158,590.431298
158.0,158,591.557291
166.0,166,592.670762
179.0,179,594.276786
159.0,159,595.354451
180.0,180,596.359659
188.0,188,597.958484
181.0,181,598.925081
193.0,193,600.362083
182.0,182,601.38062
196.0,196,602.910733
200.0,200,604.144634
194.0,194,605.577477
184.0,184,606.706751
189.0,189,608.064637
200.0,200,609.224269
190.0,190,610.877701
187.0,187,611.982325
178.0,178,613.577734
190.0,190,614.893009
183.0,183,616.09476
174.0,174,617.453079
190.0,190,618.527217
128.0,128,619.671861
203.0,203,621.344776
203.0,203,622.632988
178.0,178,623.850724
307.0,307,625.317935
233.0,233,626.967069
228.0,228,628.307226
201.0,201,629.567912
240.0,240,630.87814
272.0,272,632.593566
500.0,500,635.060598
500.0,500,637.59744
232.0,232,639.243707
130.0,130,640.356414
214.0,214,641.613353
194.0,194,642.697933
198.0,198,644.283993
179.0,179,645.35588
193.0,193,646.945072
212.0,212,648.342442
207.0,207,649.803153
235.0,235,651.259347
239.0,239,652.604722
213.0,213,653.783547
224.0,224,655.466214
184.0,184,656.778921
208.0,208,658.08339
220.0,220,659.54162
243.0,243,660.890584
226.0,226,662.262431
180.0,180,663.598683
207.0,207,664.95208
213.0,213,666.171036
195.0,195,667.744076
198.0,198,668.827337
177.0,177,670.480491
184.0,184,671.633917
185.0,185,673.005359
170.0,170,674.355807
179.0,179,675.437578
82.0,82,676.559059
189.0,189,677.845228
189.0,189,679.224258
191.0,191,680.522757
190.0,190,682.005152
182.0,182,683.066072
192.0,192,684.563202
172.0,172,685.631627
181.0,181,687.053199
175.0,175,688.230428
171.0,171,689.353968
182.0,182,690.909797
151.0,151,692.029441
182.0,182,693.094938
190.0,190,694.787438
188.0,188,695.900507
184.0,184,697.220928
188.0,188,698.412737
179.0,179,699.950222
222.0,222,701.176255
202.0,202,702.736084
340.0,340,704.461704
215.0,215,705.89074
500.0,500,708.304197
245.0,245,709.83861
207.0,207,711.221074
195.0,195,712.5112
169.0,169,713.833713
199.0,199,715.242209
184.0,184,716.489105
158.0,158,717.797107
156.0,156,718.929159
161.0,161,719.936137
