#{"t_start": 1752911121.1109943, "env_id": "CartPole-v1"}
r,l,t
11.0,11,0.033505
12.0,12,0.056505
18.0,18,0.089507
15.0,15,0.117011
11.0,11,0.137012
11.0,11,0.157011
25.0,25,0.202517
22.0,22,0.242519
24.0,24,0.634546
11.0,11,0.654546
40.0,40,0.728052
35.0,35,0.793054
21.0,21,0.830559
13.0,13,1.316523
15.0,15,1.343523
49.0,49,1.43103
35.0,35,1.493031
24.0,24,2.051634
11.0,11,2.071634
15.0,15,2.099636
25.0,25,2.14414
21.0,21,2.183141
55.0,55,2.842689
25.0,25,2.887689
14.0,14,2.913195
30.0,30,2.967195
12.0,12,2.989197
11.0,11,3.009701
40.0,40,3.488478
15.0,15,3.515982
14.0,14,3.542982
25.0,25,3.586982
16.0,16,3.616488
42.0,42,3.691491
27.0,27,4.287544
44.0,44,4.36705
24.0,24,4.410558
42.0,42,5.005598
42.0,42,5.080598
19.0,19,5.116108
13.0,13,5.139108
11.0,11,5.160108
19.0,19,5.194111
15.0,15,5.221616
17.0,17,5.754151
13.0,13,5.778151
27.0,27,5.826658
32.0,32,5.885658
59.0,59,6.495774
28.0,28,6.546376
16.0,16,6.575376
25.0,25,6.620883
18.0,18,6.652884
14.0,14,6.677883
14.0,14,7.080118
18.0,18,7.11273
17.0,17,7.143729
18.0,18,7.176729
15.0,15,7.202731
15.0,15,7.230237
23.0,23,7.272237
18.0,18,7.304841
35.0,35,7.676479
14.0,14,7.701481
26.0,26,7.749073
15.0,15,7.775073
23.0,23,7.816581
33.0,33,8.28381
13.0,13,8.307418
17.0,17,8.338418
26.0,26,8.385417
31.0,31,8.441926
56.0,56,8.921763
31.0,31,8.977763
23.0,23,9.020271
17.0,17,9.050273
20.0,20,9.087271
25.0,25,9.516117
21.0,21,9.554117
18.0,18,9.586117
22.0,22,9.625624
15.0,15,9.652624
31.0,31,9.70823
20.0,20,10.142457
12.0,12,10.163457
10.0,10,10.182457
41.0,41,10.255746
34.0,34,10.316512
26.0,26,10.856817
32.0,32,10.914324
13.0,13,10.938324
12.0,12,10.960469
14.0,14,10.986324
22.0,22,11.027831
23.0,23,11.483856
29.0,29,11.535363
18.0,18,11.568362
17.0,17,11.599365
13.0,13,11.622869
21.0,21,11.660869
37.0,37,12.127649
38.0,38,12.195651
19.0,19,12.230156
34.0,34,12.291156
14.0,14,12.315732
22.0,22,12.806849
15.0,15,12.834851
14.0,14,12.860851
12.0,12,12.882851
15.0,15,12.910357
28.0,28,12.961357
34.0,34,13.022863
15.0,15,13.501675
17.0,17,13.533184
28.0,28,13.583184
16.0,16,13.613222
28.0,28,13.664222
25.0,25,13.710256
21.0,21,14.134283
11.0,11,14.153284
40.0,40,14.22479
24.0,24,14.26879
27.0,27,14.316296
35.0,35,14.816831
11.0,11,14.836831
10.0,10,14.855831
13.0,13,14.879831
34.0,34,14.941336
15.0,15,14.968337
16.0,16,14.998339
28.0,28,15.491828
38.0,38,15.560334
15.0,15,15.587362
21.0,21,15.625841
13.0,13,15.648841
23.0,23,16.129831
19.0,19,16.163831
27.0,27,16.213338
26.0,26,16.259339
14.0,14,16.285338
23.0,23,16.326845
