#{"t_start": 1752850187.0663593, "env_id": "CartPole-v1"}
r,l,t
20.0,20,0.900881
20.0,20,0.909385
44.0,44,0.926539
15.0,15,0.932043
21.0,21,0.940547
20.0,20,0.948547
15.0,15,0.954092
11.0,11,0.958594
9.0,9,0.961596
45.0,45,0.979605
11.0,11,0.984605
12.0,12,0.989108
10.0,10,0.993109
16.0,16,0.999613
26.0,26,1.009116
10.0,10,1.013117
16.0,16,1.01962
20.0,20,1.02762
17.0,17,1.034124
23.0,23,1.042628
20.0,20,1.051131
39.0,39,1.065659
11.0,11,1.070163
20.0,20,1.077163
19.0,19,1.085667
22.0,22,1.094181
37.0,37,1.110199
17.0,17,1.117198
15.0,15,1.122702
11.0,11,1.126702
10.0,10,1.131206
8.0,8,1.134206
45.0,45,1.151718
11.0,11,1.155718
30.0,30,1.167222
13.0,13,1.172727
12.0,12,1.177727
15.0,15,1.18423
28.0,28,1.195735
17.0,17,1.202862
11.0,11,1.206865
22.0,22,1.216377
10.0,10,1.220729
19.0,19,1.228729
17.0,17,1.235233
19.0,19,1.242738
13.0,13,1.247738
47.0,47,1.266546
12.0,12,1.27405
16.0,16,1.288554
28.0,28,1.3108
18.0,18,1.326303
21.0,21,1.344945
15.0,15,1.356953
18.0,18,1.371961
21.0,21,1.389632
33.0,33,1.41664
24.0,24,1.43748
10.0,10,1.445984
9.0,9,1.452992
24.0,24,1.473001
48.0,48,1.511741
17.0,17,1.526751
13.0,13,1.537254
17.0,17,1.551262
12.0,12,1.561884
28.0,28,1.583891
21.0,21,1.600899
26.0,26,1.62179
22.0,22,1.639798
17.0,17,1.653654
16.0,16,1.667157
18.0,18,1.681769
10.0,10,1.691034
42.0,42,1.726545
27.0,27,1.749609
10.0,10,1.757113
32.0,32,1.785185
17.0,17,1.799191
13.0,13,1.809697
21.0,21,1.826953
15.0,15,1.83896
19.0,19,1.854969
19.0,19,1.869977
16.0,16,1.882481
23.0,23,1.901489
25.0,25,1.921497
15.0,15,1.935001
18.0,18,1.949749
23.0,23,1.970392
13.0,13,1.980896
25.0,25,2.000903
10.0,10,2.009407
11.0,11,2.018407
23.0,23,2.038445
26.0,26,2.058958
26.0,26,2.080783
27.0,27,2.10179
20.0,20,2.117294
22.0,22,2.135302
9.0,9,2.142805
28.0,28,2.166316
26.0,26,3.585507
19.0,19,3.601538
9.0,9,3.609546
31.0,31,3.634579
70.0,70,3.691818
31.0,31,3.718352
20.0,20,3.735376
41.0,41,3.766882
19.0,19,3.782889
32.0,32,3.808399
28.0,28,3.831811
30.0,30,3.855844
60.0,60,3.903882
27.0,27,3.925889
36.0,36,3.953905
47.0,47,3.991571
43.0,43,4.028362
74.0,74,4.08889
39.0,39,4.119992
22.0,22,4.137496
14.0,14,4.150144
23.0,23,4.169384
49.0,49,4.209053
42.0,42,4.242089
71.0,71,4.298613
12.0,12,4.309118
15.0,15,4.321623
30.0,30,4.3458
19.0,19,4.36188
21.0,21,4.378887
15.0,15,4.391392
16.0,16,4.404581
14.0,14,4.415085
38.0,38,4.447596
18.0,18,4.460616
16.0,16,4.474119
53.0,53,4.517154
52.0,52,4.561177
19.0,19,4.576681
10.0,10,4.585185
40.0,40,4.617697
23.0,23,4.637704
16.0,16,4.651711
12.0,12,4.66172
20.0,20,4.678647
39.0,39,4.711956
18.0,18,4.72746
24.0,24,4.749981
20.0,20,4.764988
28.0,28,4.786996
36.0,36,4.814132
26.0,26,4.83514
10.0,10,4.844644
85.0,85,4.914767
37.0,37,4.945277
16.0,16,4.958788
77.0,77,5.021814
72.0,72,5.080603
46.0,46,5.117114
11.0,11,5.125618
36.0,36,5.155631
23.0,23,5.174639
26.0,26,5.195646
35.0,35,5.225186
31.0,31,5.24973
35.0,35,6.678382
53.0,53,6.724398
34.0,34,6.752909
43.0,43,6.789429
19.0,19,6.805934
82.0,82,6.872965
44.0,44,6.909679
91.0,91,6.984439
18.0,18,6.998968
38.0,38,7.031002
62.0,62,7.080665
34.0,34,7.107672
81.0,81,7.174703
22.0,22,7.19371
18.0,18,7.209718
95.0,95,7.289251
34.0,34,7.316784
111.0,111,7.409059
41.0,41,7.444278
76.0,76,7.505379
128.0,128,7.610057
77.0,77,7.671286
21.0,21,7.687789
16.0,16,7.702796
155.0,155,7.826841
66.0,66,7.881367
9.0,9,7.888367
153.0,153,8.010654
79.0,79,8.073179
31.0,31,8.096186
75.0,75,8.15394
15.0,15,8.166863
18.0,18,8.181871
26.0,26,8.202389
52.0,52,8.245403
53.0,53,8.289375
17.0,17,8.30245
195.0,195,9.865011
182.0,182,10.015338
53.0,53,10.058379
97.0,97,10.139041
42.0,42,10.174056
370.0,370,10.479097
155.0,155,10.605627
118.0,118,10.703009
233.0,233,10.896336
156.0,156,11.027024
155.0,155,11.155765
178.0,178,11.302748
483.0,483,13.113432
289.0,289,13.357325
262.0,262,13.576836
187.0,187,13.734088
179.0,179,13.883237
272.0,272,14.113347
391.0,391,14.440838
93.0,93,14.520752
304.0,304,16.174537
188.0,188,16.33265
231.0,231,16.529778
500.0,500,16.948481
185.0,185,17.104343
500.0,500,17.513965
253.0,253,19.116361
234.0,234,19.309529
500.0,500,19.719412
363.0,363,20.008747
347.0,347,20.294647
317.0,317,20.562768
500.0,500,22.36706
417.0,417,22.715101
353.0,353,23.008562
193.0,193,23.170299
288.0,288,23.412239
253.0,253,23.626337
500.0,500,25.437123
200.0,200,25.603114
256.0,256,25.812099
500.0,500,26.225264
500.0,500,26.640282
500.0,500,28.462347
455.0,455,28.834077
474.0,474,29.223466
500.0,500,29.632229
236.0,236,29.823541
500.0,500,31.628329
500.0,500,32.037253
476.0,476,32.428243
500.0,500,32.844541
291.0,291,33.083346
500.0,500,34.883151
500.0,500,35.299279
500.0,500,35.71444
500.0,500,36.113676
500.0,500,37.906312
500.0,500,38.325144
500.0,500,38.735993
500.0,500,39.144269
500.0,500,40.940262
500.0,500,41.339261
500.0,500,41.748761
500.0,500,42.152735
500.0,500,43.948561
500.0,500,44.372654
500.0,500,44.786156
500.0,500,45.19152
500.0,500,46.983691
500.0,500,47.39078
500.0,500,47.802234
