#{"t_start": 1752906290.9617078, "env_id": "CartPole-v1"}
r,l,t
15.0,15,0.903575
13.0,13,0.908576
25.0,25,0.918575
34.0,34,0.931576
31.0,31,0.943576
11.0,11,0.947578
12.0,12,0.952576
14.0,14,0.95808
12.0,12,0.962081
16.0,16,0.96808
10.0,10,0.97208
13.0,13,0.97708
15.0,15,0.983081
12.0,12,0.988081
15.0,15,0.994081
16.0,16,1.000081
12.0,12,1.005082
13.0,13,1.010082
38.0,38,1.024082
10.0,10,1.028082
26.0,26,1.038082
20.0,20,1.046085
48.0,48,1.064233
14.0,14,1.069234
11.0,11,1.073233
25.0,25,1.083233
11.0,11,1.087233
22.0,22,1.095235
23.0,23,1.104235
10.0,10,1.108233
22.0,22,1.118235
19.0,19,1.126234
14.0,14,1.132234
30.0,30,1.144238
28.0,28,1.156285
15.0,15,1.162285
15.0,15,1.167285
9.0,9,1.171284
69.0,69,1.198286
13.0,13,1.203286
12.0,12,1.208287
17.0,17,1.214285
19.0,19,1.222285
20.0,20,1.229285
14.0,14,1.235285
25.0,25,1.245289
12.0,12,1.25029
23.0,23,1.258796
78.0,78,1.312796
16.0,16,1.325795
14.0,14,1.338797
19.0,19,1.354302
15.0,15,1.368305
25.0,25,1.390306
18.0,18,1.405306
33.0,33,1.433306
20.0,20,1.450309
28.0,28,1.476351
16.0,16,1.488352
30.0,30,1.513352
13.0,13,1.524353
20.0,20,1.541355
14.0,14,1.551355
28.0,28,1.573597
11.0,11,1.582597
14.0,14,1.593597
9.0,9,1.600597
35.0,35,1.630597
15.0,15,1.642599
21.0,21,1.660102
28.0,28,1.682105
12.0,12,1.693103
15.0,15,1.708102
17.0,17,1.721104
22.0,22,1.739105
16.0,16,1.752107
18.0,18,1.766613
17.0,17,1.780612
20.0,20,1.797612
39.0,39,1.831611
41.0,41,1.862625
16.0,16,1.874626
12.0,12,1.883625
13.0,13,1.894625
29.0,29,1.916624
21.0,21,1.933625
15.0,15,1.946627
16.0,16,1.959133
9.0,9,1.966133
13.0,13,1.976131
12.0,12,1.986133
24.0,24,2.006132
9.0,9,2.014132
12.0,12,2.024132
19.0,19,2.040133
35.0,35,2.070636
15.0,15,2.082637
16.0,16,2.095636
15.0,15,2.108636
11.0,11,2.116636
35.0,35,2.14764
23.0,23,2.166146
19.0,19,3.585337
22.0,22,3.60334
47.0,47,3.640338
22.0,22,3.658853
22.0,22,3.678845
64.0,64,3.730844
13.0,13,3.740855
30.0,30,3.764995
48.0,48,3.803995
12.0,12,3.814994
45.0,45,3.851997
14.0,14,3.864131
118.0,118,3.959273
18.0,18,3.974274
31.0,31,3.999273
10.0,10,4.007273
40.0,40,4.040274
51.0,51,4.081784
33.0,33,4.109782
14.0,14,4.122783
26.0,26,4.145785
24.0,24,4.165292
56.0,56,4.210292
10.0,10,4.218291
15.0,15,4.230291
46.0,46,4.267799
50.0,50,4.3088
17.0,17,4.322803
15.0,15,4.3348
19.0,19,4.350802
28.0,28,4.374315
49.0,49,4.414315
30.0,30,4.438314
15.0,15,4.451316
16.0,16,4.463822
65.0,65,4.517822
21.0,21,4.535821
14.0,14,4.548823
81.0,81,4.612328
33.0,33,4.639328
51.0,51,4.680835
29.0,29,4.704836
18.0,18,4.718835
55.0,55,4.762343
13.0,13,4.773342
84.0,84,4.842347
13.0,13,4.852347
19.0,19,4.867852
12.0,12,4.877852
45.0,45,4.914855
36.0,36,4.944855
12.0,12,4.953854
56.0,56,5.000359
39.0,39,5.032358
24.0,24,5.052361
17.0,17,5.065871
12.0,12,5.075868
52.0,52,5.117867
61.0,61,5.167373
46.0,46,5.203373
33.0,33,5.230374
19.0,19,5.245376
33.0,33,6.676652
62.0,62,6.728653
85.0,85,6.796161
99.0,99,6.878676
52.0,52,6.920672
29.0,29,6.945681
97.0,97,7.024187
42.0,42,7.057779
115.0,115,7.152781
146.0,146,7.274871
94.0,94,7.351874
37.0,37,7.382385
82.0,82,7.449389
204.0,204,7.614507
54.0,54,7.659015
70.0,70,7.717016
48.0,48,7.755018
48.0,48,7.794524
67.0,67,7.854528
64.0,64,7.909033
55.0,55,7.955036
43.0,43,7.988542
17.0,17,8.003543
15.0,15,8.016543
99.0,99,8.102054
21.0,21,8.120054
68.0,68,8.175561
29.0,29,8.199563
38.0,38,8.229567
119.0,119,8.328072
13.0,13,8.341075
28.0,28,9.798289
103.0,103,9.882802
103.0,103,9.966304
188.0,188,10.120822
70.0,70,10.178334
181.0,181,10.325846
62.0,62,10.375531
105.0,105,10.458052
134.0,134,10.574564
126.0,126,10.676081
227.0,227,10.863108
51.0,51,10.902107
200.0,200,11.067124
168.0,168,11.207634
124.0,124,11.314147
188.0,188,11.46529
162.0,162,13.040477
184.0,184,13.195493
158.0,158,13.321
126.0,126,13.42351
86.0,86,13.495019
290.0,290,13.741042
308.0,308,14.009582
160.0,160,14.147093
156.0,156,14.275111
161.0,161,14.406624
170.0,170,14.547136
214.0,214,16.149976
208.0,208,16.317992
500.0,500,16.725031
413.0,413,17.065067
500.0,500,17.488113
431.0,431,19.315051
327.0,327,19.579592
298.0,298,19.80962
234.0,234,19.998653
304.0,304,20.23661
243.0,243,20.434636
346.0,346,20.714178
230.0,230,22.316631
315.0,315,22.568168
148.0,148,22.690682
429.0,429,23.046218
376.0,376,23.35735
420.0,420,23.699443
500.0,500,25.521649
298.0,298,25.77176
271.0,271,25.989888
500.0,500,26.39393
263.0,263,26.608958
319.0,319,26.869481
470.0,470,28.75492
