#{"t_start": 1752910669.722308, "env_id": "CartPole-v1"}
r,l,t
11.0,11,0.936606
19.0,19,0.945606
17.0,17,0.988608
12.0,12,0.993116
14.0,14,0.999115
31.0,31,1.011116
33.0,33,1.024116
29.0,29,1.036115
14.0,14,1.042115
11.0,11,1.046117
26.0,26,1.057115
19.0,19,1.065115
9.0,9,1.068115
13.0,13,1.074115
28.0,28,1.085117
14.0,14,1.090118
22.0,22,1.099626
24.0,24,1.109626
11.0,11,1.113625
12.0,12,1.118625
19.0,19,1.126624
28.0,28,1.137625
12.0,12,1.142625
26.0,26,1.153626
40.0,40,1.172625
19.0,19,1.180629
28.0,28,1.191627
30.0,30,1.203131
46.0,46,1.220131
36.0,36,1.234131
25.0,25,1.244131
18.0,18,1.251131
17.0,17,1.257132
50.0,50,1.276132
38.0,38,1.304637
11.0,11,1.314639
19.0,19,1.329638
10.0,10,1.337638
21.0,21,1.354637
11.0,11,1.364637
37.0,37,1.398146
35.0,35,1.426147
15.0,15,1.440147
23.0,23,1.460148
20.0,20,1.479153
13.0,13,1.490152
18.0,18,1.505657
9.0,9,1.512657
30.0,30,1.538657
16.0,16,1.551656
25.0,25,1.573656
13.0,13,1.58366
14.0,14,1.594802
17.0,17,1.609057
10.0,10,1.617058
29.0,29,1.639059
14.0,14,1.650059
21.0,21,1.66606
13.0,13,1.676058
13.0,13,1.686064
10.0,10,1.693572
22.0,22,1.710573
16.0,16,1.722568
18.0,18,1.738579
9.0,9,1.746568
12.0,12,1.756575
24.0,24,1.776571
17.0,17,1.792081
26.0,26,1.814088
17.0,17,1.827086
26.0,26,1.846084
12.0,12,1.856083
12.0,12,1.865089
15.0,15,1.878105
20.0,20,1.89461
34.0,34,1.925606
30.0,30,1.950607
16.0,16,1.964605
16.0,16,1.97861
12.0,12,1.988609
10.0,10,1.996652
30.0,30,2.021653
26.0,26,2.043652
9.0,9,2.051652
21.0,21,2.069652
39.0,39,2.101724
12.0,12,2.110725
11.0,11,2.120724
12.0,12,2.130724
19.0,19,2.145725
22.0,22,2.163725
14.0,14,2.176723
15.0,15,2.188725
16.0,16,2.203229
12.0,12,2.21423
24.0,24,2.236231
20.0,20,2.25423
10.0,10,2.263231
15.0,15,2.278234
14.0,14,2.292741
11.0,11,2.301741
12.0,12,2.31174
9.0,9,2.319741
17.0,17,2.333742
17.0,17,2.346741
46.0,46,3.839758
14.0,14,3.850757
15.0,15,3.862759
44.0,44,3.897264
20.0,20,3.912264
17.0,17,3.926265
79.0,79,3.989266
15.0,15,4.001771
23.0,23,4.020773
28.0,28,4.043771
27.0,27,4.066771
63.0,63,4.116281
12.0,12,4.126279
62.0,62,4.176281
66.0,66,4.237787
11.0,11,4.247785
29.0,29,4.273786
48.0,48,4.316295
55.0,55,4.364299
37.0,37,4.396803
35.0,35,4.425804
22.0,22,4.444803
28.0,28,4.465803
24.0,24,4.482806
35.0,35,4.510313
9.0,9,4.518314
19.0,19,4.533314
11.0,11,4.542312
71.0,71,4.596352
42.0,42,4.628352
14.0,14,4.639352
37.0,37,4.668352
53.0,53,4.712862
13.0,13,4.72386
23.0,23,4.74186
37.0,37,4.77186
23.0,23,4.789861
99.0,99,4.869365
16.0,16,4.884367
67.0,67,4.937876
22.0,22,4.954876
32.0,32,4.980877
33.0,33,5.006386
36.0,36,5.033386
40.0,40,5.067386
23.0,23,5.08739
42.0,42,5.120892
52.0,52,5.162891
33.0,33,5.190894
55.0,55,5.235411
14.0,14,5.246922
11.0,11,5.255432
45.0,45,5.292949
13.0,13,5.302956
42.0,42,5.338953
36.0,36,5.367952
101.0,101,5.448463
14.0,14,5.460461
33.0,33,6.921161
64.0,64,6.97416
62.0,62,7.022667
70.0,70,7.081672
78.0,78,7.149179
61.0,61,7.200689
94.0,94,7.279693
14.0,14,7.291692
54.0,54,7.339199
100.0,100,7.421715
160.0,160,7.544226
46.0,46,7.580226
67.0,67,7.631732
117.0,117,7.72425
68.0,68,7.776249
66.0,66,7.828763
23.0,23,7.847759
25.0,25,7.867759
49.0,49,7.906266
96.0,96,7.984268
57.0,57,8.031774
31.0,31,8.057775
38.0,38,8.087777
50.0,50,8.129287
26.0,26,8.152303
40.0,40,8.186342
81.0,81,8.247903
66.0,66,8.30046
20.0,20,8.315444
25.0,25,8.335444
65.0,65,8.387447
85.0,85,8.45596
28.0,28,8.479961
16.0,16,8.493465
70.0,70,8.546467
73.0,73,10.007135
36.0,36,10.040137
133.0,133,10.149646
164.0,164,10.289213
77.0,77,10.349317
168.0,168,10.476841
192.0,192,10.627856
56.0,56,10.673856
15.0,15,10.685858
92.0,92,10.757365
54.0,54,10.799875
20.0,20,10.816875
91.0,91,10.885882
154.0,154,10.999903
88.0,88,11.059901
19.0,19,11.076904
71.0,71,11.133412
78.0,78,11.196927
39.0,39,11.225925
76.0,76,11.295451
136.0,136,11.394954
158.0,158,11.520481
60.0,60,11.567479
105.0,105,13.056908
241.0,241,13.245933
179.0,179,13.386444
164.0,164,13.522468
412.0,412,13.849999
407.0,407,14.167533
124.0,124,14.265042
213.0,213,14.432064
234.0,234,16.000298
400.0,400,16.319818
500.0,500,16.709851
52.0,52,16.747899
500.0,500,17.148881
476.0,476,17.537914
500.0,500,19.332082
500.0,500,19.73813
500.0,500,20.135165
500.0,500,20.528252
500.0,500,22.315554
500.0,500,22.706638
500.0,500,23.088176
500.0,500,23.489224
500.0,500,25.27445
500.0,500,25.663484
500.0,500,26.059518
500.0,500,26.450549
500.0,500,28.232916
500.0,500,28.64495
500.0,500,29.04198
500.0,500,29.45501
500.0,500,31.236981
500.0,500,31.645019
500.0,500,32.047078
500.0,500,32.461113
500.0,500,34.253422
500.0,500,34.645461
500.0,500,35.057495
500.0,500,35.466607
500.0,500,37.261806
500.0,500,37.670833
500.0,500,38.068979
500.0,500,38.461759
500.0,500,40.22893
500.0,500,40.618985
500.0,500,41.012021
500.0,500,41.405088
500.0,500,43.172008
500.0,500,43.567055
500.0,500,43.949086
500.0,500,44.34112
500.0,500,44.730149
500.0,500,46.504341
500.0,500,46.900382
500.0,500,47.316424
500.0,500,47.724658
500.0,500,49.514872
500.0,500,49.916916
500.0,500,50.310984
500.0,500,50.701028
500.0,500,52.485914
500.0,500,52.867969
500.0,500,53.308528
500.0,500,53.729575
500.0,500,55.532902
500.0,500,55.93395
500.0,500,56.337981
500.0,500,56.758057
500.0,500,58.543305
500.0,500,58.941348
500.0,500,59.353605
500.0,500,59.752653
500.0,500,61.518881
500.0,500,61.902923
500.0,500,62.284455
500.0,500,62.680546
500.0,500,64.45586
500.0,500,64.845897
500.0,500,65.234945
500.0,500,65.63598
500.0,500,67.413605
500.0,500,67.820144
500.0,500,68.222697
500.0,500,68.618844
500.0,500,70.401905
500.0,500,70.80341
500.0,500,71.199409
500.0,500,71.587405
500.0,500,73.370216
500.0,500,73.768243
500.0,500,74.16027
500.0,500,74.564479
500.0,500,74.970781
500.0,500,76.751905
500.0,500,77.142447
500.0,500,77.535474
500.0,500,77.940103
500.0,500,79.71024
500.0,500,80.117157
500.0,500,80.517184
500.0,500,80.913211
500.0,500,82.697838
500.0,500,83.094864
500.0,500,83.501891
500.0,500,83.897918
500.0,500,85.668644
500.0,500,86.066669
500.0,500,86.471423
500.0,500,86.864451
500.0,500,88.635792
500.0,500,89.04082
500.0,500,89.438992
500.0,500,89.84702
500.0,500,91.633947
