#{"t_start": 1752852309.006848, "env_id": "CartPole-v1"}
r,l,t
27.0,27,0.902256
19.0,19,0.910256
25.0,25,0.919258
37.0,37,0.935259
16.0,16,0.942256
13.0,13,0.947257
23.0,23,0.956762
11.0,11,0.961265
21.0,21,0.969267
8.0,8,0.972267
10.0,10,0.976267
30.0,30,0.988269
21.0,21,0.998267
25.0,25,1.008267
17.0,17,1.015268
27.0,27,1.025267
34.0,34,1.038267
14.0,14,1.043267
16.0,16,1.049268
19.0,19,1.05627
24.0,24,1.065773
16.0,16,1.071776
17.0,17,1.078772
23.0,23,1.087772
28.0,28,1.098772
36.0,36,1.112773
24.0,24,1.127773
36.0,36,1.141773
14.0,14,1.146775
64.0,64,1.171279
26.0,26,1.181282
16.0,16,1.188279
38.0,38,1.203279
15.0,15,1.209282
9.0,9,1.21228
20.0,20,1.220281
15.0,15,1.22628
28.0,28,1.23728
25.0,25,1.247285
26.0,26,1.257284
14.0,14,1.265346
15.0,15,1.277346
9.0,9,1.284346
17.0,17,1.299346
21.0,21,1.316346
14.0,14,1.329346
18.0,18,1.343346
18.0,18,1.357348
55.0,55,1.403424
22.0,22,1.420424
16.0,16,1.433424
45.0,45,1.469584
32.0,32,1.494583
19.0,19,1.510584
14.0,14,1.521584
12.0,12,1.531584
19.0,19,1.546584
26.0,26,1.56866
23.0,23,1.588661
36.0,36,1.61766
18.0,18,1.63166
13.0,13,1.64366
28.0,28,1.66875
21.0,21,1.68675
20.0,20,1.70175
20.0,20,1.71775
18.0,18,1.73175
28.0,28,1.753752
16.0,16,1.766784
15.0,15,1.778785
28.0,28,1.801785
19.0,19,1.817785
13.0,13,1.827785
18.0,18,1.841785
16.0,16,1.854787
11.0,11,1.863891
11.0,11,1.871891
16.0,16,1.884891
19.0,19,1.900891
27.0,27,1.921891
12.0,12,1.93189
13.0,13,1.94289
17.0,17,1.955892
43.0,43,1.98993
14.0,14,2.000929
16.0,16,2.013929
40.0,40,2.044929
25.0,25,2.064979
15.0,15,2.077979
11.0,11,2.087978
12.0,12,2.097978
35.0,35,2.125978
16.0,16,2.138979
26.0,26,2.158981
9.0,9,2.166098
17.0,17,3.5637
47.0,47,3.6027
27.0,27,3.6257
54.0,54,3.6709
12.0,12,3.6809
22.0,22,3.699901
47.0,47,3.7379
17.0,17,3.751902
23.0,23,3.769999
24.0,24,3.790999
38.0,38,3.820999
64.0,64,3.872105
36.0,36,3.901104
22.0,22,3.919105
126.0,126,4.020127
19.0,19,4.035127
22.0,22,4.053129
21.0,21,4.069399
56.0,56,4.1164
104.0,104,4.200563
64.0,64,4.250565
25.0,25,4.270802
51.0,51,4.311801
11.0,11,4.320802
15.0,15,4.332802
16.0,16,4.346802
25.0,25,4.367836
23.0,23,4.385836
56.0,56,4.432836
26.0,26,4.455839
36.0,36,4.489215
13.0,13,4.500214
29.0,29,4.524146
39.0,39,4.555148
19.0,19,4.571261
32.0,32,4.596261
22.0,22,4.613261
18.0,18,4.628261
22.0,22,4.646261
13.0,13,4.657264
38.0,38,4.688355
41.0,41,4.720355
36.0,36,4.750358
13.0,13,4.761358
22.0,22,4.779587
38.0,38,4.810587
17.0,17,4.824587
27.0,27,4.845587
17.0,17,4.85959
61.0,61,4.907831
64.0,64,4.958833
68.0,68,5.014902
45.0,45,5.051905
28.0,28,5.075051
57.0,57,5.122048
60.0,60,5.172321
25.0,25,5.191321
23.0,23,5.210321
27.0,27,6.638936
81.0,81,6.703056
175.0,175,6.850275
160.0,160,6.982357
125.0,125,7.084615
71.0,71,7.143615
66.0,66,7.196863
63.0,63,7.249863
56.0,56,7.291948
180.0,180,7.439973
32.0,32,7.464975
22.0,22,7.482292
69.0,69,7.540292
124.0,124,7.641319
63.0,63,7.691496
32.0,32,7.717494
88.0,88,7.788558
47.0,47,7.827559
47.0,47,7.865562
25.0,25,7.886714
66.0,66,7.940714
15.0,15,7.952714
61.0,61,8.002242
39.0,39,8.037244
111.0,111,8.126761
16.0,16,8.141764
37.0,37,8.17027
145.0,145,8.290779
132.0,132,9.782555
79.0,79,9.845506
109.0,109,9.934013
177.0,177,10.072272
124.0,124,10.176485
58.0,58,10.22403
229.0,229,10.413576
225.0,225,10.597657
242.0,242,10.797353
227.0,227,10.985367
65.0,65,11.037367
147.0,147,11.154873
81.0,81,11.222379
197.0,197,12.768055
302.0,302,13.016574
263.0,263,13.230595
95.0,95,13.3071
269.0,269,13.52811
216.0,216,13.710126
192.0,192,13.868215
482.0,482,14.2698
247.0,247,15.850122
500.0,500,16.256194
275.0,275,16.477715
373.0,373,16.78124
258.0,258,16.991255
474.0,474,17.369781
500.0,500,19.136657
441.0,441,19.486699
176.0,176,19.627206
500.0,500,20.033245
500.0,500,20.440294
500.0,500,22.218028
500.0,500,22.628066
490.0,490,23.034106
500.0,500,23.441158
500.0,500,25.207016
500.0,500,25.614055
500.0,500,26.020091
500.0,500,26.424124
500.0,500,28.194002
500.0,500,28.599035
500.0,500,29.005074
500.0,500,29.402123
500.0,500,31.180951
500.0,500,31.585995
500.0,500,31.991031
500.0,500,32.39468
500.0,500,34.176486
500.0,500,34.577607
500.0,500,34.962223
500.0,500,35.362068
500.0,500,37.166292
500.0,500,37.566934
500.0,500,37.969971
500.0,500,38.374005
500.0,500,40.153836
500.0,500,40.558865
500.0,500,40.96047
500.0,500,41.3655
500.0,500,43.14543
500.0,500,43.550067
500.0,500,43.948246
500.0,500,44.34993
500.0,500,46.130272
500.0,500,46.538303
500.0,500,46.949337
500.0,500,47.358369
500.0,500,47.770905
500.0,500,49.559045
500.0,500,49.967077
500.0,500,50.367703
500.0,500,50.776734
500.0,500,52.570388
500.0,500,52.975559
500.0,500,53.383095
500.0,500,53.793124
500.0,500,55.592971
500.0,500,56.005005
500.0,500,56.414198
500.0,500,56.834233
500.0,500,58.628688
500.0,500,59.04372
500.0,500,59.455756
500.0,500,59.867799
500.0,500,61.651566
500.0,500,62.043597
500.0,500,62.44763
500.0,500,62.857663
247.0,247,63.056184
500.0,500,64.849346
500.0,500,65.245052
500.0,500,65.642087
500.0,500,66.039124
500.0,500,67.867772
500.0,500,68.269314
500.0,500,68.661347
500.0,500,69.073385
500.0,500,70.870038
500.0,500,71.279069
500.0,500,71.683308
500.0,500,72.097338
500.0,500,73.908239
500.0,500,74.321041
500.0,500,74.725231
500.0,500,75.125284
500.0,500,76.920403
500.0,500,77.332429
500.0,500,77.746456
500.0,500,78.114076
500.0,500,79.928582
500.0,500,80.348609
500.0,500,80.760636
500.0,500,81.157663
500.0,500,82.949812
500.0,500,83.341105
500.0,500,83.726133
500.0,500,84.119162
500.0,500,85.920791
500.0,500,86.332819
500.0,500,86.737242
500.0,500,87.155246
500.0,500,88.976021
500.0,500,89.384578
500.0,500,89.793873
500.0,500,90.188631
500.0,500,91.97406
500.0,500,92.388949
500.0,500,92.805144
500.0,500,93.217315
500.0,500,95.008506
500.0,500,95.421278
500.0,500,95.827906
500.0,500,96.240488
500.0,500,96.640857
500.0,500,98.444744
500.0,500,98.840772
500.0,500,99.236799
500.0,500,99.6391
500.0,500,101.426231
500.0,500,101.835922
500.0,500,102.244991
500.0,500,102.652536
500.0,500,104.462226
500.0,500,104.866941
500.0,500,105.268475
500.0,500,105.660018
500.0,500,107.427396
500.0,500,107.821424
500.0,500,108.226453
500.0,500,108.627481
500.0,500,110.407002
500.0,500,110.807495
500.0,500,111.205136
500.0,500,111.602998
500.0,500,113.37381
500.0,500,113.769837
500.0,500,114.176928
500.0,500,114.58346
500.0,500,116.351271
500.0,500,116.759174
500.0,500,117.163202
500.0,500,117.57323
500.0,500,119.34578
500.0,500,119.750808
500.0,500,120.152646
500.0,500,120.558404
500.0,500,122.332546
500.0,500,122.732573
500.0,500,123.124118
500.0,500,123.524301
500.0,500,125.298693
500.0,500,125.703721
500.0,500,126.107252
500.0,500,126.517801
500.0,500,126.920342
500.0,500,128.730869
500.0,500,129.136441
500.0,500,129.539469
500.0,500,129.935169
500.0,500,131.728898
500.0,500,132.12614
500.0,500,132.524167
500.0,500,132.927497
500.0,500,134.705825
500.0,500,135.113859
500.0,500,135.527886
500.0,500,135.930913
500.0,500,137.701794
500.0,500,138.106826
500.0,500,138.510857
500.0,500,138.915884
500.0,500,140.691492
500.0,500,141.077719
500.0,500,141.467953
500.0,500,141.866887
500.0,500,143.634372
500.0,500,144.029371
500.0,500,144.431369
500.0,500,144.82637
500.0,500,146.602947
500.0,500,146.998362
500.0,500,147.399864
500.0,500,147.79836
