#{"t_start": 1752851801.2649283, "env_id": "CartPole-v1"}
r,l,t
33.0,33,0.895328
11.0,11,0.899328
32.0,32,0.912329
25.0,25,0.922482
16.0,16,0.928483
28.0,28,0.939482
9.0,9,0.942483
15.0,15,0.948484
27.0,27,0.958483
31.0,31,0.970483
18.0,18,0.977483
12.0,12,0.981483
11.0,11,0.986483
11.0,11,0.990482
13.0,13,0.995482
10.0,10,0.999485
14.0,14,1.004483
27.0,27,1.014485
56.0,56,1.036511
45.0,45,1.054511
18.0,18,1.061513
31.0,31,1.073511
13.0,13,1.078511
17.0,17,1.084511
19.0,19,1.092511
32.0,32,1.104511
20.0,20,1.112513
12.0,12,1.116513
21.0,21,1.124584
39.0,39,1.139584
15.0,15,1.145584
22.0,22,1.153584
8.0,8,1.156584
39.0,39,1.171584
22.0,22,1.180584
24.0,24,1.189584
13.0,13,1.194584
12.0,12,1.199585
25.0,25,1.208586
59.0,59,1.230643
13.0,13,1.235643
29.0,29,1.246643
13.0,13,1.251643
22.0,22,1.260643
11.0,11,1.264643
20.0,20,1.272645
20.0,20,1.283643
11.0,11,1.292643
9.0,9,1.299643
35.0,35,1.329733
29.0,29,1.353733
45.0,45,1.391733
14.0,14,1.402733
10.0,10,1.411736
12.0,12,1.421741
20.0,20,1.437743
17.0,17,1.451744
25.0,25,1.471744
24.0,24,1.49075
37.0,37,1.52175
31.0,31,1.547265
28.0,28,1.570254
22.0,22,1.588255
17.0,17,1.602254
47.0,47,1.640771
34.0,34,1.66777
15.0,15,1.68077
34.0,34,1.707772
14.0,14,1.718772
28.0,28,1.740856
18.0,18,1.754856
10.0,10,1.762856
35.0,35,1.793856
10.0,10,1.801857
12.0,12,1.811859
24.0,24,1.831887
24.0,24,1.850887
26.0,26,1.871887
10.0,10,1.880887
21.0,21,1.898886
35.0,35,1.92797
28.0,28,1.950971
27.0,27,1.973971
29.0,29,1.99697
11.0,11,2.00597
33.0,33,2.031143
30.0,30,2.056143
13.0,13,2.067143
40.0,40,2.100143
42.0,42,3.519566
21.0,21,3.536718
16.0,16,3.549718
32.0,32,3.574718
15.0,15,3.586719
19.0,19,3.601718
34.0,34,3.630768
12.0,12,3.641768
21.0,21,3.658768
24.0,24,3.677768
20.0,20,3.693768
20.0,20,3.70977
18.0,18,3.72377
14.0,14,3.735883
23.0,23,3.754884
18.0,18,3.769884
23.0,23,3.787884
12.0,12,3.796884
56.0,56,3.841951
40.0,40,3.874951
23.0,23,3.892951
44.0,44,3.929456
11.0,11,3.937457
17.0,17,3.952457
23.0,23,3.972457
12.0,12,3.981457
12.0,12,3.991457
52.0,52,4.033963
45.0,45,4.070963
86.0,86,4.142989
24.0,24,4.160989
26.0,26,4.18299
14.0,14,4.193989
13.0,13,4.204989
14.0,14,4.216992
12.0,12,4.226071
11.0,11,4.235071
35.0,35,4.264072
9.0,9,4.271071
18.0,18,4.286072
26.0,26,4.306072
23.0,23,4.324074
16.0,16,4.336101
41.0,41,4.370101
12.0,12,4.379101
12.0,12,4.388101
39.0,39,4.422103
30.0,30,4.446233
38.0,38,4.476233
44.0,44,4.511235
30.0,30,4.534271
29.0,29,4.558271
13.0,13,4.56927
30.0,30,4.594271
21.0,21,4.611273
14.0,14,4.623273
17.0,17,4.637341
118.0,118,4.73337
25.0,25,4.75237
31.0,31,4.77637
14.0,14,4.78837
21.0,21,4.80537
17.0,17,4.820372
33.0,33,4.848449
37.0,37,4.878448
32.0,32,4.905449
82.0,82,4.971956
15.0,15,4.984955
72.0,72,5.044462
14.0,14,5.055462
50.0,50,5.093462
76.0,76,5.153659
86.0,86,6.603805
46.0,46,6.641844
63.0,63,6.690844
33.0,33,6.717846
71.0,71,6.77187
34.0,34,6.79887
78.0,78,6.860097
182.0,182,7.009176
19.0,19,7.023178
52.0,52,7.065683
114.0,114,7.159189
121.0,121,7.260308
24.0,24,7.280308
71.0,71,7.339815
87.0,87,7.409813
44.0,44,7.444019
28.0,28,7.465144
88.0,88,7.535651
29.0,29,7.558651
41.0,41,7.593652
16.0,16,7.606651
40.0,40,7.639161
94.0,94,7.716163
144.0,144,7.831756
158.0,158,7.961901
171.0,171,8.10298
61.0,61,8.155246
53.0,53,8.198246
13.0,13,8.208246
184.0,184,9.738183
121.0,121,9.83426
204.0,204,9.997282
104.0,104,10.079975
76.0,76,10.139486
68.0,68,10.192488
99.0,99,10.273014
200.0,200,10.430027
166.0,166,10.562537
