#{"t_start": 1753026567.768946, "env_id": "CartPole-v1"}
r,l,t
28.0,28,0.065012
26.0,26,0.110523
42.0,42,0.183824
31.0,31,0.237832
13.0,13,0.773213
9.0,9,0.789215
45.0,45,0.869229
38.0,38,0.935462
18.0,18,0.967469
22.0,22,1.480816
20.0,20,1.515822
20.0,20,1.550827
14.0,14,1.575297
62.0,62,2.308168
25.0,25,2.352175
21.0,21,2.389274
17.0,17,2.419278
14.0,14,2.444282
13.0,13,2.467288
24.0,24,2.510485
12.0,12,2.873836
38.0,38,2.940845
17.0,17,2.971356
13.0,13,2.995362
15.0,15,3.022366
12.0,12,3.044369
14.0,14,3.069374
28.0,28,3.57453
35.0,35,3.63654
12.0,12,3.657545
27.0,27,3.709057
20.0,20,3.744062
18.0,18,3.776178
20.0,20,4.234274
21.0,21,4.271282
21.0,21,4.308793
10.0,10,4.326795
52.0,52,4.417316
16.0,16,5.024438
29.0,29,5.074953
41.0,41,5.148149
40.0,40,5.219665
15.0,15,5.741282
35.0,35,5.802798
88.0,88,5.956328
39.0,39,6.906359
10.0,10,6.924362
19.0,19,6.959368
15.0,15,6.985877
13.0,13,7.00988
28.0,28,7.05789
12.0,12,7.56431
19.0,19,7.59782
18.0,18,7.629825
21.0,21,7.667833
25.0,25,7.711343
50.0,50,8.252483
14.0,14,8.276993
13.0,13,8.299997
12.0,12,8.322
12.0,12,8.343003
24.0,24,8.385515
13.0,13,8.408519
17.0,17,8.438523
16.0,16,8.801604
22.0,22,8.84061
23.0,23,8.880763
18.0,18,8.912768
16.0,16,8.940772
22.0,22,8.979798
11.0,11,8.999801
47.0,47,9.404889
18.0,18,9.438894
20.0,20,9.472901
27.0,27,9.521074
12.0,12,9.542077
36.0,36,10.026315
27.0,27,10.073324
32.0,32,10.128838
16.0,16,10.156842
57.0,57,10.656135
15.0,15,10.682646
15.0,15,10.70965
11.0,11,10.729653
61.0,61,10.838177
15.0,15,11.530879
22.0,22,11.569887
10.0,10,11.587395
31.0,31,11.642403
32.0,32,11.697918
13.0,13,11.721921
34.0,34,12.206751
10.0,10,12.223754
51.0,51,12.314274
16.0,16,12.342278
19.0,19,12.37579
33.0,33,12.921009
14.0,14,12.947013
17.0,17,12.977525
35.0,35,13.039534
24.0,24,13.083048
12.0,12,13.516141
45.0,45,13.595659
13.0,13,13.618662
16.0,16,13.646667
15.0,15,13.673673
20.0,20,13.708793
11.0,11,13.728798
39.0,39,14.325449
24.0,24,14.369457
16.0,16,14.398966
31.0,31,14.452974
23.0,23,14.49314
11.0,11,14.922088
11.0,11,14.942091
49.0,49,15.027611
16.0,16,15.055615
13.0,13,15.078641
16.0,16,15.106646
15.0,15,15.701863
14.0,14,15.726867
34.0,34,15.786383
14.0,14,15.811387
15.0,15,15.838391
20.0,20,15.874399
19.0,19,15.908909
21.0,21,16.401209
57.0,57,16.502245
21.0,21,16.539251
57.0,57,17.228846
