#{"t_start": 1752912951.08039, "env_id": "CartPole-v1"}
r,l,t
20.0,20,0.050492
13.0,13,0.073491
20.0,20,0.108491
19.0,19,0.142998
23.0,23,0.182998
18.0,18,0.214999
24.0,24,0.576996
33.0,33,0.636489
20.0,20,0.672489
25.0,25,0.717491
10.0,10,0.735996
33.0,33,1.182995
16.0,16,1.211997
10.0,10,1.230487
28.0,28,1.279487
24.0,24,1.322489
19.0,19,1.355993
34.0,34,1.807992
19.0,19,1.843485
12.0,12,1.865485
58.0,58,1.967992
29.0,29,2.018994
17.0,17,2.61899
11.0,11,2.638481
32.0,32,2.695482
26.0,26,2.740987
18.0,18,2.774987
18.0,18,2.80699
14.0,14,3.266475
15.0,15,3.293475
18.0,18,3.325982
20.0,20,3.360981
17.0,17,3.391981
26.0,26,3.438478
11.0,11,3.457479
15.0,15,3.484478
31.0,31,3.866477
13.0,13,3.889477
20.0,20,3.924981
23.0,23,3.965983
19.0,19,3.998983
12.0,12,4.020985
21.0,21,4.441475
25.0,25,4.486475
21.0,21,4.523476
29.0,29,4.57598
37.0,37,4.642474
21.0,21,5.090472
28.0,28,5.140979
27.0,27,5.187979
11.0,11,5.207979
25.0,25,5.252472
14.0,14,5.277471
43.0,43,5.740976
16.0,16,5.768975
17.0,17,5.799976
20.0,20,5.837054
16.0,16,5.865054
16.0,16,5.894054
16.0,16,6.279468
12.0,12,6.300468
15.0,15,6.326973
25.0,25,6.370974
17.0,17,6.401973
30.0,30,6.454467
14.0,14,6.479467
38.0,38,6.962069
12.0,12,6.985069
12.0,12,7.006069
53.0,53,7.100144
18.0,18,7.13246
29.0,29,7.737156
42.0,42,7.811158
18.0,18,7.844662
16.0,16,7.874662
24.0,24,7.917664
17.0,17,8.357194
27.0,27,8.405195
19.0,19,8.4387
35.0,35,8.5007
26.0,26,8.547207
17.0,17,8.977234
14.0,14,9.002234
19.0,19,9.03674
34.0,34,9.09674
20.0,20,9.132246
30.0,30,9.185247
22.0,22,9.653777
15.0,15,9.680777
17.0,17,9.711779
51.0,51,9.802284
19.0,19,9.83579
33.0,33,10.496829
16.0,16,10.525831
48.0,48,10.610336
13.0,13,10.633842
13.0,13,10.656842
27.0,27,11.173026
19.0,19,11.208026
13.0,13,11.231533
31.0,31,11.287533
17.0,17,11.317535
21.0,21,11.355039
52.0,52,11.870573
38.0,38,11.939078
33.0,33,11.998078
48.0,48,12.568117
11.0,11,12.588117
12.0,12,12.610117
47.0,47,12.693624
61.0,61,13.29517
30.0,30,13.347677
15.0,15,13.374677
38.0,38,13.441183
13.0,13,13.937449
78.0,78,14.074956
18.0,18,14.106956
24.0,24,14.149463
19.0,19,15.088873
54.0,54,15.18538
40.0,40,15.256413
52.0,52,15.937958
10.0,10,15.956959
17.0,17,15.986959
31.0,31,16.042465
30.0,30,16.095465
35.0,35,16.561997
12.0,12,16.583997
32.0,32,16.640503
19.0,19,16.673503
11.0,11,16.693503
16.0,16,16.722505
12.0,12,17.168037
13.0,13,17.192037
27.0,27,17.240543
76.0,76,17.373049
59.0,59,18.377807
164.0,164,19.450119
151.0,151,20.60069
45.0,45,21.578757
29.0,29,21.631263
35.0,35,21.694263
24.0,24,21.73777
112.0,112,22.322307
20.0,20,22.357812
75.0,75,23.273287
41.0,41,23.345793
95.0,95,24.092832
51.0,51,24.183339
163.0,163,25.401148
79.0,79,25.542162
59.0,59,26.338993
63.0,63,26.449392
81.0,81,27.139927
76.0,76,28.011569
70.0,70,28.134584
60.0,60,28.978639
72.0,72,29.106145
58.0,58,29.954739
52.0,52,30.048245
83.0,83,30.867301
83.0,83,31.015981
114.0,114,32.021977
84.0,84,32.953767
118.0,118,34.014086
76.0,76,34.1501
82.0,82,35.0382
96.0,96,35.88083
107.0,107,36.901
99.0,99,37.078014
92.0,92,38.136461
100.0,100,39.072116
81.0,81,39.215621
97.0,97,40.285827
87.0,87,41.277902
97.0,97,42.228111
118.0,118,43.208846
112.0,112,43.406633
144.0,144,44.701825
107.0,107,44.89041
154.0,154,46.22369
170.0,170,47.481601
147.0,147,48.45881
163.0,163,49.654694
163.0,163,51.078846
165.0,165,52.337615
161.0,161,53.384684
143.0,143,54.42192
151.0,151,55.707684
149.0,149,57.255563
137.0,137,58.523427
131.0,131,59.689281
97.0,97,59.861295
143.0,143,62.040636
128.0,128,63.286811
138.0,138,64.567418
139.0,139,65.63238
139.0,139,66.671718
123.0,123,67.629984
150.0,150,68.703408
124.0,124,69.641972
77.0,77,70.50055
154.0,154,71.724641
156.0,156,72.905084
156.0,156,73.90341
143.0,143,75.031989
144.0,144,76.322439
157.0,157,77.690714
