#{"t_start": 1753007177.137152, "env_id": "CartPole-v1"}
r,l,t
22.0,22,0.051
57.0,57,0.152507
52.0,52,0.827096
44.0,44,0.903605
12.0,12,0.925606
17.0,17,0.954606
8.0,8,0.969608
25.0,25,1.013112
39.0,39,1.628754
14.0,14,1.652754
15.0,15,1.680258
16.0,16,1.70926
10.0,10,1.72626
40.0,40,1.795767
58.0,58,2.370313
14.0,14,2.394818
50.0,50,2.480322
20.0,20,3.070863
14.0,14,3.095366
14.0,14,3.120368
10.0,10,3.139367
34.0,34,3.198874
26.0,26,3.244874
30.0,30,3.731984
20.0,20,3.76798
20.0,20,3.801484
11.0,11,3.821485
12.0,12,3.842484
38.0,38,3.908992
12.0,12,3.929992
51.0,51,4.462037
13.0,13,4.484543
21.0,21,4.522543
17.0,17,4.552543
28.0,28,4.602112
17.0,17,5.071082
11.0,11,5.090586
14.0,14,5.114586
54.0,54,5.209095
14.0,14,5.234094
15.0,15,5.260094
71.0,71,5.968643
11.0,11,5.988147
10.0,10,6.006147
13.0,13,6.029147
10.0,10,6.047147
23.0,23,6.086654
21.0,21,6.732753
25.0,25,6.775756
44.0,44,6.85126
20.0,20,6.887767
19.0,19,6.920767
14.0,14,7.446302
39.0,39,7.514808
16.0,16,7.543808
15.0,15,7.56981
15.0,15,7.596315
14.0,14,7.622315
21.0,21,8.163374
22.0,22,8.202879
40.0,40,8.273882
33.0,33,8.330387
21.0,21,8.367389
26.0,26,8.866482
45.0,45,8.944986
28.0,28,8.993493
39.0,39,9.060493
10.0,10,9.576243
17.0,17,9.606748
48.0,48,9.689255
13.0,13,9.712255
47.0,47,10.364272
28.0,28,10.412751
28.0,28,10.46175
24.0,24,10.503257
11.0,11,10.523257
12.0,12,10.544256
19.0,19,10.955096
13.0,13,10.979098
30.0,30,11.031603
11.0,11,11.050604
33.0,33,11.10811
32.0,32,11.16211
14.0,14,11.61606
12.0,12,11.63706
10.0,10,11.65506
47.0,47,11.736164
28.0,28,11.785671
14.0,14,11.810671
16.0,16,12.437712
19.0,19,12.470714
33.0,33,12.528218
54.0,54,12.623726
14.0,14,12.648731
18.0,18,13.253341
17.0,17,13.284746
12.0,12,13.305745
53.0,53,13.398251
30.0,30,13.451252
45.0,45,14.06725
16.0,16,14.095742
19.0,19,14.129741
25.0,25,14.171743
27.0,27,14.633242
27.0,27,14.680244
25.0,25,14.723748
37.0,37,14.788256
51.0,51,15.32479
55.0,55,15.420297
46.0,46,15.500803
16.0,16,16.121841
13.0,13,16.144842
40.0,40,16.214349
21.0,21,16.252348
44.0,44,16.330856
66.0,66,16.941737
15.0,15,16.96774
25.0,25,17.012244
86.0,86,17.758536
28.0,28,17.806042
51.0,51,18.444976
60.0,60,18.547483
82.0,82,19.335079
60.0,60,19.44059
13.0,13,19.465585
54.0,54,20.229688
18.0,18,20.260689
66.0,66,20.376199
93.0,93,21.18014
24.0,24,21.222645
46.0,46,21.875607
18.0,18,21.908111
25.0,25,21.95111
46.0,46,22.030618
15.0,15,22.057618
79.0,79,22.70005
75.0,75,23.487105
73.0,73,23.614613
48.0,48,24.28516
33.0,33,24.34316
16.0,16,24.371162
13.0,13,24.39472
70.0,70,25.044706
85.0,85,25.192719
13.0,13,25.215719
52.0,52,26.114125
31.0,31,26.167125
111.0,111,26.920718
78.0,78,27.066226
349.0,349,28.737855
73.0,73,29.622418
70.0,70,29.744925
81.0,81,30.522978
157.0,157,31.49659
64.0,64,32.468037
94.0,94,32.633052
142.0,142,33.905173
138.0,138,35.082795
113.0,113,35.281336
119.0,119,36.280406
123.0,123,37.47349
208.0,208,38.936097
105.0,105,39.811599
73.0,73,39.939106
162.0,162,41.036686
136.0,136,42.280546
152.0,152,43.212986
125.0,125,44.081578
138.0,138,45.107226
39.0,39,45.177229
120.0,120,45.988607
67.0,67,46.932402
126.0,126,48.148453
131.0,131,49.176819
100.0,100,50.105886
124.0,124,50.321898
106.0,106,51.565006
81.0,81,52.741086
107.0,107,53.642593
67.0,67,53.760098
67.0,67,54.537068
69.0,69,54.657364
31.0,31,55.405119
84.0,84,55.551626
57.0,57,56.364691
93.0,93,56.527704
65.0,65,57.576774
118.0,118,58.524321
75.0,75,58.655828
97.0,97,59.547389
92.0,92,60.461045
108.0,108,61.339172
92.0,92,61.499693
108.0,108,62.410617
60.0,60,63.458984
71.0,71,63.583108
99.0,99,64.438447
113.0,113,65.391169
63.0,63,66.222923
119.0,119,66.429642
118.0,118,67.723915
101.0,101,68.808387
106.0,106,69.910721
81.0,81,70.76276
52.0,52,70.854267
93.0,93,71.687108
91.0,91,71.848119
70.0,70,72.861182
111.0,111,73.766739
116.0,116,74.698359
103.0,103,75.721423
125.0,125,77.063005
120.0,120,77.275017
119.0,119,78.367473
104.0,104,79.524554
114.0,114,80.58762
68.0,68,81.420175
122.0,122,82.418224
108.0,108,82.605236
111.0,111,83.806314
116.0,116,84.826378
112.0,112,85.757937
107.0,107,86.80052
132.0,132,87.781588
107.0,107,88.698189
117.0,117,89.608747
44.0,44,89.687749
52.0,52,89.780253
119.0,119,90.544315
63.0,63,91.724024
116.0,116,92.771088
52.0,52,92.862595
106.0,106,93.568139
115.0,115,94.48471
108.0,108,95.424771
118.0,118,96.528343
110.0,110,97.51041
79.0,79,97.648917
107.0,107,98.65898
53.0,53,98.752486
111.0,111,99.626058
118.0,118,100.610123
108.0,108,101.758693
111.0,111,102.699769
115.0,115,103.656339
120.0,120,104.693406
110.0,110,105.750977
105.0,105,105.93299
104.0,104,107.225585
72.0,72,108.200651
113.0,113,109.279772
115.0,115,110.383358
103.0,103,110.563372
106.0,106,111.716121
62.0,62,112.594177
75.0,75,112.726188
105.0,105,113.586243
103.0,103,114.561318
101.0,101,115.473941
112.0,112,116.561516
115.0,115,116.764529
103.0,103,118.111621
58.0,58,119.214699
58.0,58,119.316205
103.0,103,120.157259
107.0,107,121.066819
66.0,66,121.182326
104.0,104,122.010886
113.0,113,123.15625
61.0,61,123.917305
102.0,102,124.093812
101.0,101,125.322395
