#{"t_start": 1752906593.8251095, "env_id": "CartPole-v1"}
r,l,t
21.0,21,0.026998
29.0,29,0.049998
27.0,27,0.070505
16.0,16,0.083505
13.0,13,0.094505
22.0,22,0.112505
13.0,13,0.122505
53.0,53,0.164507
21.0,21,0.182011
19.0,19,0.198011
24.0,24,0.217011
22.0,22,0.237011
90.0,90,0.306519
18.0,18,0.320519
17.0,17,0.334519
25.0,25,0.353521
11.0,11,0.362521
19.0,19,0.377025
35.0,35,0.404025
48.0,48,0.440025
30.0,30,0.464027
16.0,16,0.477532
46.0,46,0.513532
32.0,32,0.538532
13.0,13,0.549532
18.0,18,0.563534
20.0,20,0.579038
13.0,13,0.589038
38.0,38,0.620038
20.0,20,0.636038
50.0,50,0.668545
16.0,16,0.681545
15.0,15,0.693545
27.0,27,0.714545
9.0,9,0.721545
37.0,37,0.750545
25.0,25,0.770051
11.0,11,0.780051
19.0,19,0.795051
42.0,42,0.828051
13.0,13,0.838051
22.0,22,0.855053
10.0,10,0.863054
21.0,21,0.879558
10.0,10,0.887558
32.0,32,0.912558
10.0,10,0.921558
21.0,21,0.938558
9.0,9,0.946558
17.0,17,0.96056
21.0,21,0.977064
23.0,23,0.997064
44.0,44,1.032064
13.0,13,1.043064
31.0,31,1.068571
20.0,20,1.084571
42.0,42,1.119571
18.0,18,1.133571
47.0,47,1.172077
14.0,14,1.184077
21.0,21,1.201077
16.0,16,1.214077
14.0,14,1.226077
26.0,26,1.246077
35.0,35,1.274584
32.0,32,1.299584
14.0,14,1.311584
10.0,10,1.319584
57.0,57,1.364586
32.0,32,1.391089
28.0,28,1.41309
17.0,17,1.427089
40.0,40,1.459091
17.0,17,1.472596
13.0,13,1.482596
12.0,12,1.492596
12.0,12,1.502596
25.0,25,1.522596
20.0,20,1.537596
24.0,24,1.556598
40.0,40,1.589103
10.0,10,1.597102
22.0,22,1.614102
15.0,15,1.626102
20.0,20,3.055705
11.0,11,3.065705
18.0,18,3.080209
15.0,15,3.092209
65.0,65,3.145209
45.0,45,3.182715
40.0,40,3.214716
32.0,32,3.239716
35.0,35,3.268221
26.0,26,3.290221
17.0,17,3.304221
15.0,15,3.316221
52.0,52,3.356224
10.0,10,3.364224
20.0,20,3.380728
28.0,28,3.404728
52.0,52,3.451728
45.0,45,3.489235
25.0,25,3.510235
15.0,15,3.522235
27.0,27,3.544235
15.0,15,3.556237
37.0,37,3.586742
20.0,20,3.602742
22.0,22,3.621742
53.0,53,3.663744
14.0,14,3.675248
68.0,68,3.729248
34.0,34,3.75725
18.0,18,3.771755
14.0,14,3.782754
29.0,29,3.807754
39.0,39,3.840754
13.0,13,3.851754
67.0,67,3.90526
45.0,45,3.94126
24.0,24,3.962262
19.0,19,3.976767
12.0,12,3.986767
34.0,34,4.017767
25.0,25,4.037767
57.0,57,4.083272
21.0,21,4.100272
13.0,13,4.110273
98.0,98,4.189779
21.0,21,4.207779
42.0,42,4.240779
34.0,34,4.269285
43.0,43,4.303285
45.0,45,4.343285
75.0,75,4.401791
31.0,31,4.427791
19.0,19,4.443791
32.0,32,4.470296
18.0,18,4.485297
27.0,27,4.507297
24.0,24,4.527297
33.0,33,4.552296
26.0,26,4.573803
46.0,46,4.610803
17.0,17,4.624803
53.0,53,4.667809
55.0,55,4.710811
41.0,41,6.133905
74.0,74,6.194411
93.0,93,6.265412
19.0,19,6.279917
13.0,13,6.290917
58.0,58,6.336917
73.0,73,6.396423
20.0,20,6.411423
80.0,80,6.47493
22.0,22,6.49393
86.0,86,6.562932
26.0,26,6.584435
18.0,18,6.599436
131.0,131,6.702942
110.0,110,6.792448
36.0,36,6.820448
14.0,14,6.832448
156.0,156,6.956958
96.0,96,7.032461
134.0,134,7.139967
36.0,36,7.168473
54.0,54,7.214473
44.0,44,7.248473
30.0,30,7.273481
84.0,84,7.339481
14.0,14,7.351481
63.0,63,7.401989
36.0,36,7.429988
98.0,98,7.507494
140.0,140,7.617001
143.0,143,7.730508
98.0,98,9.203613
101.0,101,9.28612
88.0,88,9.361122
139.0,139,9.472132
130.0,130,9.581638
67.0,67,9.634638
183.0,183,9.78265
41.0,41,9.815649
141.0,141,9.930156
32.0,32,9.95616
103.0,103,10.041663
117.0,117,10.13517
176.0,176,10.278182
62.0,62,10.328182
55.0,55,10.372688
143.0,143,10.485194
101.0,101,10.5697
197.0,197,10.733206
38.0,38,10.766208
110.0,110,12.271327
399.0,399,12.588845
135.0,135,12.698351
140.0,140,12.810857
206.0,206,12.974869
225.0,225,13.160378
71.0,71,13.217882
376.0,376,13.522908
200.0,200,13.688922
164.0,164,13.822429
191.0,191,15.369542
159.0,159,15.497047
358.0,358,15.797567
257.0,257,16.019579
197.0,197,16.180592
182.0,182,16.331603
500.0,500,16.723633
500.0,500,18.558479
369.0,369,18.859504
470.0,470,19.233043
258.0,258,19.438058
399.0,399,19.76358
320.0,320,20.0201
302.0,302,21.649881
247.0,247,21.847895
259.0,259,22.058496
493.0,493,22.448521
335.0,335,22.718189
500.0,500,24.515915
413.0,413,24.844357
500.0,500,25.259386
297.0,297,25.498603
500.0,500,25.905731
500.0,500,27.705163
500.0,500,28.10719
228.0,228,28.291922
500.0,500,28.693949
338.0,338,28.964802
253.0,253,29.166973
500.0,500,30.986413
500.0,500,31.39244
464.0,464,31.766684
500.0,500,32.172701
500.0,500,33.968114
464.0,464,34.342681
500.0,500,34.747221
500.0,500,35.149763
500.0,500,36.947614
500.0,500,37.349812
198.0,198,37.510825
500.0,500,37.914949
359.0,359,38.206563
500.0,500,40.001874
500.0,500,40.412248
500.0,500,40.815993
500.0,500,41.228567
500.0,500,43.024117
500.0,500,43.425812
489.0,489,43.815681
500.0,500,44.224644
500.0,500,46.027841
500.0,500,46.426023
500.0,500,46.825341
500.0,500,47.230057
500.0,500,49.030682
500.0,500,49.439948
500.0,500,49.841343
500.0,500,50.256014
500.0,500,52.050072
500.0,500,52.450613
500.0,500,52.84564
500.0,500,53.280156
500.0,500,55.130022
500.0,500,55.536021
500.0,500,55.942728
500.0,500,56.35078
500.0,500,58.154681
500.0,500,58.56171
500.0,500,58.962355
500.0,500,59.364886
500.0,500,59.784411
500.0,500,61.616623
500.0,500,62.021476
500.0,500,62.432875
500.0,500,62.837452
500.0,500,64.634441
500.0,500,65.041474
500.0,500,65.454686
500.0,500,65.857713
500.0,500,67.667915
500.0,500,68.076474
500.0,500,68.482503
470.0,470,68.85805
500.0,500,70.65225
435.0,435,71.007565
454.0,454,71.379199
496.0,496,71.780226
498.0,498,73.576569
500.0,500,73.966231
430.0,430,74.311259
447.0,447,74.6707
409.0,409,75.016953
447.0,447,76.847385
419.0,419,77.195414
428.0,428,77.550934
470.0,470,77.932592
384.0,384,78.233116
455.0,455,80.079578
405.0,405,80.419826
389.0,389,80.752871
337.0,337,81.02661
341.0,341,81.31769
422.0,422,83.080185
400.0,400,83.401314
380.0,380,83.710326
354.0,354,83.996427
406.0,406,84.323931
372.0,372,86.091888
379.0,379,86.413398
439.0,439,86.776906
359.0,359,87.079921
354.0,354,87.374394
417.0,417,89.182625
432.0,432,89.5434
447.0,447,89.920036
389.0,389,90.239327
445.0,445,90.626012
357.0,357,92.388103
390.0,390,92.7172
446.0,446,93.068228
396.0,396,93.389309
420.0,420,93.732146
403.0,403,95.524927
392.0,392,95.840972
382.0,382,96.161125
417.0,417,96.507362
452.0,452,96.887641
364.0,364,98.590527
485.0,485,98.994025
410.0,410,99.314642
500.0,500,99.726933
448.0,448,100.097558
500.0,500,101.895069
500.0,500,102.298097
500.0,500,102.70727
407.0,407,103.035447
500.0,500,104.836664
500.0,500,105.237943
500.0,500,105.639832
500.0,500,106.04983
500.0,500,107.884537
500.0,500,108.291161
500.0,500,108.697424
500.0,500,109.108274
500.0,500,110.914985
500.0,500,111.319694
500.0,500,111.729722
500.0,500,112.1374
500.0,500,113.922959
500.0,500,114.322986
500.0,500,114.722252
500.0,500,115.127393
500.0,500,116.914144
500.0,500,117.314052
500.0,500,117.720589
500.0,500,118.133131
500.0,500,118.533706
500.0,500,120.304284
500.0,500,120.700481
500.0,500,121.109517
500.0,500,121.510544
500.0,500,123.309016
500.0,500,123.718565
500.0,500,124.126593
500.0,500,124.53162
500.0,500,126.335879
500.0,500,126.746907
500.0,500,127.14734
500.0,500,127.542373
500.0,500,129.352887
500.0,500,129.763046
500.0,500,130.175664
500.0,500,130.585263
500.0,500,132.384597
500.0,500,132.785731
500.0,500,133.194729
500.0,500,133.600233
500.0,500,135.397722
500.0,500,135.80572
500.0,500,136.21273
500.0,500,136.619189
500.0,500,138.413203
500.0,500,138.835799
500.0,500,139.258708
500.0,500,139.668196
500.0,500,141.461692
500.0,500,141.873696
500.0,500,142.287694
500.0,500,142.6832
500.0,500,144.464683
500.0,500,144.863035
500.0,500,145.256663
500.0,500,145.643203
500.0,500,147.428547
500.0,500,147.820117
500.0,500,148.218779
500.0,500,148.614807
500.0,500,149.008894
