#{"t_start": 1752904932.4457045, "env_id": "CartPole-v1"}
r,l,t
14.0,14,0.977021
21.0,21,0.987023
12.0,12,0.992023
43.0,43,1.008528
47.0,47,1.026527
14.0,14,1.031527
17.0,17,1.038527
39.0,39,1.053527
65.0,65,1.080528
14.0,14,1.086529
19.0,19,1.094529
29.0,29,1.106033
15.0,15,1.112035
11.0,11,1.117033
22.0,22,1.126033
20.0,20,1.135035
70.0,70,1.192035
56.0,56,1.236541
35.0,35,1.26354
19.0,19,1.27754
11.0,11,1.286543
9.0,9,1.292543
15.0,15,1.30389
16.0,16,1.31689
16.0,16,1.32989
9.0,9,1.336891
41.0,41,1.36989
22.0,22,1.386892
9.0,9,1.393892
13.0,13,1.405396
28.0,28,1.426397
22.0,22,1.446392
25.0,25,1.467896
24.0,24,1.488899
8.0,8,1.494898
38.0,38,1.524403
13.0,13,1.534404
14.0,14,1.544403
10.0,10,1.552403
19.0,19,1.566404
20.0,20,1.581403
50.0,50,1.61791
12.0,12,1.628909
15.0,15,1.64091
12.0,12,1.65191
17.0,17,1.66691
18.0,18,1.68291
15.0,15,1.697913
14.0,14,1.710419
23.0,23,1.730419
15.0,15,1.74342
10.0,10,1.752419
25.0,25,1.774419
49.0,49,1.823474
13.0,13,1.836473
23.0,23,1.855473
33.0,33,1.881473
24.0,24,1.899477
37.0,37,1.927584
45.0,45,1.965585
27.0,27,1.991586
14.0,14,2.004091
18.0,18,2.021091
12.0,12,2.03109
35.0,35,2.057091
12.0,12,2.066091
17.0,17,2.08009
21.0,21,2.096094
12.0,12,2.106601
15.0,15,2.118602
17.0,17,2.132601
27.0,27,2.154602
19.0,19,2.170601
15.0,15,2.183601
40.0,40,2.215636
13.0,13,2.225636
12.0,12,2.235636
33.0,33,2.263636
14.0,14,2.274636
13.0,13,2.285635
26.0,26,2.308748
28.0,28,2.329748
35.0,35,2.356748
15.0,15,2.368748
14.0,14,2.379748
17.0,17,2.394751
12.0,12,2.403825
9.0,9,2.410825
44.0,44,2.447826
20.0,20,2.465826
11.0,11,2.474826
13.0,13,2.484826
13.0,13,3.895846
40.0,40,3.928871
18.0,18,3.944872
28.0,28,3.96787
37.0,37,3.995872
8.0,8,4.001873
28.0,28,4.025378
40.0,40,4.060378
46.0,46,4.101883
55.0,55,4.146884
15.0,15,4.160885
71.0,71,4.223084
16.0,16,4.236083
27.0,27,4.258083
25.0,25,4.279083
30.0,30,4.305248
12.0,12,4.31425
19.0,19,4.330247
16.0,16,4.343248
10.0,10,4.352247
29.0,29,4.375248
52.0,52,4.418755
75.0,75,4.477754
55.0,55,4.52526
27.0,27,4.548261
99.0,99,4.635765
22.0,22,4.652766
70.0,70,4.70527
19.0,19,4.720272
41.0,41,4.751272
40.0,40,4.783271
20.0,20,4.800274
33.0,33,4.827778
22.0,22,4.846778
14.0,14,4.857778
12.0,12,4.867777
47.0,47,4.908288
18.0,18,4.923288
14.0,14,4.935289
39.0,39,4.966288
26.0,26,4.989292
18.0,18,5.003377
20.0,20,5.020375
24.0,24,5.039377
13.0,13,5.051375
31.0,31,5.077376
13.0,13,5.088377
40.0,40,5.123436
39.0,39,5.156434
29.0,29,5.180434
14.0,14,5.191437
30.0,30,5.217514
30.0,30,5.243514
34.0,34,5.271514
19.0,19,5.287514
24.0,24,5.307021
26.0,26,5.33002
24.0,24,5.349019
14.0,14,5.361019
21.0,21,5.37802
13.0,13,5.390024
18.0,18,5.402524
12.0,12,5.413527
26.0,26,5.435526
26.0,26,5.457526
30.0,30,5.481527
35.0,35,5.513033
22.0,22,5.535034
12.0,12,5.546034
24.0,24,5.565033
34.0,34,5.593036
34.0,34,7.025264
30.0,30,7.048264
19.0,19,7.062263
123.0,123,7.159769
86.0,86,7.22928
31.0,31,7.25428
44.0,44,7.290283
31.0,31,7.317785
71.0,71,7.377786
20.0,20,7.395788
25.0,25,7.415292
18.0,18,7.429294
38.0,38,7.460292
87.0,87,7.526799
118.0,118,7.622306
31.0,31,7.648306
80.0,80,7.715816
113.0,113,7.805936
63.0,63,7.856934
52.0,52,7.900936
35.0,35,7.930027
94.0,94,8.007537
32.0,32,8.032538
64.0,64,8.085537
102.0,102,8.170044
62.0,62,8.219208
109.0,109,8.310399
16.0,16,8.324397
49.0,49,8.365399
42.0,42,8.3994
25.0,25,8.420637
45.0,45,8.457637
118.0,118,8.552668
28.0,28,8.575668
17.0,17,8.58967
88.0,88,8.662706
180.0,180,10.251268
49.0,49,10.291272
94.0,94,10.36978
83.0,83,10.440286
25.0,25,10.461287
52.0,52,10.506433
115.0,115,10.603436
81.0,81,10.66147
162.0,162,10.78464
88.0,88,10.857684
93.0,93,10.929865
91.0,91,11.001867
26.0,26,11.028956
49.0,49,11.067955
50.0,50,11.106463
22.0,22,11.122465
106.0,106,11.207969
200.0,200,11.373047
182.0,182,11.516062
118.0,118,11.615094
161.0,161,11.740421
285.0,285,13.343662
254.0,254,13.544677
