#{"t_start": 1753077181.3603065, "env_id": "CartPole-v1"}
r,l,t
18.0,18,0.048999
10.0,10,0.067999
34.0,34,0.131519
44.0,44,0.213181
9.0,9,0.230181
20.0,20,0.752929
12.0,12,0.774929
24.0,24,0.818512
13.0,13,0.841512
17.0,17,0.872513
10.0,10,0.890514
24.0,24,0.934018
18.0,18,0.967019
12.0,12,1.333047
24.0,24,1.377047
15.0,15,1.404554
32.0,32,1.462554
25.0,25,1.508061
17.0,17,1.539061
20.0,20,2.015597
22.0,22,2.054598
12.0,12,2.076598
15.0,15,2.103106
14.0,14,2.129105
13.0,13,2.152106
13.0,13,2.176108
12.0,12,2.198108
36.0,36,2.585644
27.0,27,2.637148
52.0,52,2.731655
14.0,14,2.757655
27.0,27,3.360947
13.0,13,3.383946
20.0,20,3.420452
18.0,18,3.452452
17.0,17,3.483452
15.0,15,3.509959
45.0,45,3.98099
20.0,20,4.017498
28.0,28,4.069498
11.0,11,4.0895
14.0,14,4.116007
13.0,13,4.140007
28.0,28,4.577035
17.0,17,4.608541
16.0,16,4.637542
15.0,15,4.664541
16.0,16,4.694543
24.0,24,4.737048
20.0,20,4.773048
26.0,26,5.150077
26.0,26,5.195079
31.0,31,5.250593
15.0,15,5.276583
23.0,23,5.318091
14.0,14,5.343091
13.0,13,5.759124
17.0,17,5.790274
63.0,63,5.901245
11.0,11,5.921245
18.0,18,5.953245
12.0,12,5.975245
29.0,29,6.751915
13.0,13,6.775915
16.0,16,6.804423
24.0,24,6.847423
22.0,22,6.885425
25.0,25,6.929929
18.0,18,7.308054
45.0,45,7.388056
12.0,12,7.409561
23.0,23,7.450561
17.0,17,7.480561
16.0,16,7.510067
20.0,20,7.983097
45.0,45,8.060604
13.0,13,8.083604
13.0,13,8.10611
47.0,47,8.705374
24.0,24,8.747374
18.0,18,8.779374
33.0,33,8.838881
18.0,18,8.870883
16.0,16,8.900385
15.0,15,9.372414
16.0,16,9.401921
19.0,19,9.435921
18.0,18,9.467921
48.0,48,9.553428
26.0,26,10.11247
12.0,12,10.13347
21.0,21,10.17147
25.0,25,10.215978
10.0,10,10.233978
25.0,25,10.278978
21.0,21,10.316484
53.0,53,10.768513
21.0,21,10.806021
28.0,28,10.858021
17.0,17,10.888023
46.0,46,11.447569
16.0,16,11.476569
22.0,22,11.515076
27.0,27,11.565076
18.0,18,11.598078
20.0,20,11.968104
17.0,17,11.999106
32.0,32,12.05661
