#{"t_start": 1752908208.7573988, "env_id": "CartPole-v1"}
r,l,t
36.0,36,0.936796
15.0,15,0.950994
16.0,16,0.967995
40.0,40,1.008994
21.0,21,1.031997
20.0,20,1.565416
21.0,21,1.602416
13.0,13,1.626416
25.0,25,1.672923
13.0,13,1.696923
16.0,16,1.725924
19.0,19,1.76043
23.0,23,2.128951
35.0,35,2.192457
11.0,11,2.213457
36.0,36,2.277964
44.0,44,2.78512
29.0,29,2.837122
18.0,18,2.869627
21.0,21,2.907627
19.0,19,2.941629
28.0,28,3.339656
16.0,16,3.368161
30.0,30,3.420161
38.0,38,3.488667
26.0,26,3.534669
27.0,27,4.030718
21.0,21,4.067225
17.0,17,4.097225
11.0,11,4.116225
13.0,13,4.142228
59.0,59,4.773303
17.0,17,4.804303
24.0,24,4.846809
57.0,57,4.949317
16.0,16,4.978317
14.0,14,5.584772
18.0,18,5.617771
12.0,12,5.640774
13.0,13,5.666956
20.0,20,5.706957
10.0,10,5.727956
15.0,15,5.757999
10.0,10,5.776999
27.0,27,6.133328
32.0,32,6.192832
15.0,15,6.224832
20.0,20,6.263066
13.0,13,6.288066
12.0,12,6.311066
22.0,22,6.350325
11.0,11,6.767447
14.0,14,6.794448
16.0,16,6.824448
10.0,10,6.84445
18.0,18,6.877955
19.0,19,6.912957
13.0,13,6.935958
33.0,33,6.995466
18.0,18,7.470206
22.0,22,7.509206
20.0,20,7.545208
12.0,12,7.567713
19.0,19,7.601714
13.0,13,7.625713
14.0,14,7.65022
42.0,42,8.028582
21.0,21,8.065877
34.0,34,8.126877
25.0,25,8.171384
19.0,19,8.617374
16.0,16,8.646878
62.0,62,8.757388
31.0,31,8.813388
35.0,35,9.528935
17.0,17,9.560442
13.0,13,9.584442
12.0,12,9.606445
25.0,25,9.650949
22.0,22,9.689949
17.0,17,9.720949
21.0,21,10.094495
20.0,20,10.130495
25.0,25,10.175001
8.0,8,10.190001
50.0,50,10.281508
19.0,19,10.860109
20.0,20,10.895118
31.0,31,10.949419
39.0,39,11.019419
14.0,14,11.04542
15.0,15,11.514699
19.0,19,11.549206
16.0,16,11.577207
39.0,39,11.646209
12.0,12,11.667712
13.0,13,11.691712
13.0,13,11.714713
60.0,60,12.307443
19.0,19,12.341445
14.0,14,12.367956
25.0,25,12.41295
30.0,30,12.974992
18.0,18,13.007992
26.0,26,13.05509
36.0,36,13.11909
25.0,25,13.163597
10.0,10,13.182597
15.0,15,13.649261
11.0,11,13.669261
15.0,15,13.697262
63.0,63,13.808462
18.0,18,13.841464
32.0,32,14.442653
28.0,28,14.492705
19.0,19,14.526705
14.0,14,14.551893
20.0,20,14.587893
15.0,15,14.614892
29.0,29,15.044307
39.0,39,15.114505
14.0,14,15.139507
18.0,18,15.17185
30.0,30,15.22685
39.0,39,15.762217
44.0,44,15.841219
20.0,20,15.877397
15.0,15,15.905397
13.0,13,15.929397
29.0,29,16.477831
15.0,15,16.504831
44.0,44,16.583061
28.0,28,16.634061
26.0,26,17.207652
35.0,35,17.27116
23.0,23,17.31216
25.0,25,17.357667
11.0,11,17.377667
11.0,11,17.397667
16.0,16,17.426667
30.0,30,17.917129
28.0,28,17.967229
16.0,16,17.996229
17.0,17,18.02723
15.0,15,18.054392
27.0,27,18.450827
36.0,36,18.514023
38.0,38,18.580355
22.0,22,18.620355
66.0,66,19.192503
28.0,28,19.242506
19.0,19,19.276696
19.0,19,19.312696
50.0,50,19.829483
16.0,16,19.85799
37.0,37,19.92499
29.0,29,19.977259
46.0,46,20.491311
26.0,26,20.538311
31.0,31,20.593351
37.0,37,20.65886
39.0,39,21.149725
27.0,27,21.198797
29.0,29,21.250799
26.0,26,21.297821
22.0,22,21.723268
9.0,9,21.74027
102.0,102,21.924456
13.0,13,22.857194
14.0,14,22.882194
14.0,14,22.907194
28.0,28,22.956543
14.0,14,22.981543
56.0,56,23.08105
9.0,9,23.615098
11.0,11,23.635099
30.0,30,23.687606
64.0,64,23.803007
21.0,21,24.401794
17.0,17,24.432794
39.0,39,24.502017
46.0,46,24.583075
89.0,89,25.258643
