#{"t_start": 1753006440.9881535, "env_id": "CartPole-v1"}
r,l,t
33.0,33,0.098505
12.0,12,0.119506
23.0,23,0.159506
14.0,14,0.184509
29.0,29,0.236013
13.0,13,0.259014
13.0,13,0.719547
28.0,28,0.768547
19.0,19,0.801972
25.0,25,0.845972
24.0,24,0.888478
18.0,18,0.919481
15.0,15,1.32151
10.0,10,1.339509
44.0,44,1.416018
19.0,19,1.449018
13.0,13,1.472018
31.0,31,1.526524
40.0,40,2.151566
11.0,11,2.171566
25.0,25,2.216073
19.0,19,2.249074
30.0,30,2.302676
19.0,19,2.796253
25.0,25,2.841253
20.0,20,2.876255
15.0,15,2.90276
23.0,23,2.94376
24.0,24,2.985813
41.0,41,3.394837
24.0,24,3.436837
38.0,38,3.502874
17.0,17,3.533874
25.0,25,4.025407
11.0,11,4.045407
20.0,20,4.081409
17.0,17,4.112913
17.0,17,4.142913
41.0,41,4.215421
13.0,13,4.724106
15.0,15,4.751107
43.0,43,4.828549
31.0,31,4.88455
25.0,25,4.928055
52.0,52,5.497053
18.0,18,5.529052
27.0,27,5.577055
21.0,21,5.613545
36.0,36,6.112055
9.0,9,6.128055
16.0,16,6.157055
16.0,16,6.184057
48.0,48,6.269566
12.0,12,6.290072
8.0,8,6.305072
28.0,28,6.898046
27.0,27,6.945046
15.0,15,6.971046
16.0,16,6.99954
13.0,13,7.02354
22.0,22,7.061539
22.0,22,7.434278
18.0,18,7.465278
25.0,25,7.509537
36.0,36,7.571538
30.0,30,7.624044
16.0,16,8.048629
19.0,19,8.083631
17.0,17,8.115136
20.0,20,8.150136
14.0,14,8.175138
16.0,16,8.204643
23.0,23,8.244642
14.0,14,8.575167
15.0,15,8.601672
26.0,26,8.647672
12.0,12,8.668672
11.0,11,8.688674
21.0,21,8.726179
15.0,15,8.752179
12.0,12,8.774179
23.0,23,9.170331
16.0,16,9.199838
27.0,27,9.248838
24.0,24,9.291345
32.0,32,9.347346
24.0,24,9.769021
29.0,29,9.819115
20.0,20,9.854115
29.0,29,9.90531
22.0,22,9.94331
13.0,13,9.96631
29.0,29,10.403473
23.0,23,10.445473
13.0,13,10.469473
53.0,53,10.562982
25.0,25,11.201531
