#{"t_start": 1753033993.0502968, "env_id": "CartPole-v1"}
r,l,t
13.0,13,0.036502
14.0,14,0.061503
14.0,14,0.087503
18.0,18,0.119506
12.0,12,0.142012
13.0,13,0.166011
13.0,13,0.189012
20.0,20,0.224014
15.0,15,0.539045
17.0,17,0.570045
9.0,9,0.587045
12.0,12,0.609046
20.0,20,0.644552
37.0,37,0.712553
19.0,19,0.748061
15.0,15,1.227097
16.0,16,1.255601
20.0,20,1.291602
14.0,14,1.317604
14.0,14,1.34311
24.0,24,1.386111
15.0,15,1.413111
14.0,14,1.438617
50.0,50,1.854651
26.0,26,1.901651
15.0,15,1.928654
24.0,24,1.97316
15.0,15,2.00016
21.0,21,2.514701
13.0,13,2.538209
14.0,14,2.565209
21.0,21,2.60321
37.0,37,2.669717
15.0,15,2.696717
49.0,49,3.224262
20.0,20,3.259766
27.0,27,3.307767
16.0,16,3.336273
19.0,19,3.370274
23.0,23,3.840329
21.0,21,3.87733
12.0,12,3.89833
14.0,14,3.924333
40.0,40,3.995838
19.0,19,4.02984
37.0,37,4.599891
16.0,16,4.628894
19.0,19,4.6624
33.0,33,4.720402
12.0,12,4.742907
13.0,13,4.766907
33.0,33,5.253448
24.0,24,5.296449
29.0,29,5.347957
12.0,12,5.370958
23.0,23,5.412958
25.0,25,5.816993
18.0,18,5.848499
18.0,18,5.8815
12.0,12,5.9035
49.0,49,5.989008
19.0,19,6.60006
21.0,21,6.638569
18.0,18,6.671568
14.0,14,6.697568
12.0,12,6.718572
16.0,16,6.748076
46.0,46,6.830079
33.0,33,7.49264
34.0,34,7.552147
22.0,22,7.592148
21.0,21,7.63015
15.0,15,7.656656
10.0,10,8.079196
27.0,27,8.1272
20.0,20,8.162706
11.0,11,8.182706
20.0,20,8.217708
21.0,21,8.255213
20.0,20,8.290213
12.0,12,8.685248
11.0,11,8.705248
17.0,17,8.737757
28.0,28,8.786758
57.0,57,8.888266
22.0,22,9.46543
26.0,26,9.510431
16.0,16,9.538939
13.0,13,9.562939
29.0,29,9.61494
43.0,43,10.047481
11.0,11,10.067481
28.0,28,10.116482
11.0,11,10.13599
19.0,19,10.16999
32.0,32,10.226993
13.0,13,10.662531
23.0,23,10.705532
19.0,19,10.742041
60.0,60,10.849549
23.0,23,10.891549
33.0,33,11.499746
34.0,34,11.560355
36.0,36,11.624358
28.0,28,12.095402
41.0,41,12.167909
20.0,20,12.202909
12.0,12,12.224912
24.0,24,12.267417
63.0,63,12.848469
18.0,18,12.881469
18.0,18,12.91247
38.0,38,12.979977
17.0,17,13.010978
18.0,18,13.48952
20.0,20,13.523523
47.0,47,13.607028
37.0,37,13.673536
33.0,33,14.247588
13.0,13,14.270588
11.0,11,14.290588
11.0,11,14.309743
13.0,13,14.333095
72.0,72,14.995147
16.0,16,15.02415
21.0,21,15.061655
23.0,23,15.103656
67.0,67,15.798216
16.0,16,15.826218
40.0,40,15.898227
20.0,20,15.933736
22.0,22,15.972737
20.0,20,16.45628
41.0,41,16.529282
18.0,18,16.561787
19.0,19,16.595787
21.0,21,16.633294
54.0,54,17.198873
39.0,39,17.26838
61.0,61,17.98894
65.0,65,18.105447
42.0,42,18.179956
11.0,11,18.199956
14.0,14,18.97803
30.0,30,19.031033
62.0,62,19.139045
33.0,33,19.883107
69.0,69,20.005625
45.0,45,20.087135
59.0,59,20.897204
18.0,18,20.929207
38.0,38,20.998718
58.0,58,21.655204
98.0,98,22.651293
44.0,44,22.729296
34.0,34,22.791801
72.0,72,23.470368
16.0,16,23.499368
102.0,102,24.549465
65.0,65,24.664973
61.0,61,25.525064
56.0,56,25.631574
10.0,10,25.650081
56.0,56,26.400667
35.0,35,26.465176
56.0,56,26.566684
96.0,96,27.298243
63.0,63,28.131919
58.0,58,28.234932
104.0,104,29.187521
48.0,48,29.274029
67.0,67,29.95161
53.0,53,30.05217
23.0,23,30.09417
33.0,33,30.656223
65.0,65,30.771732
61.0,61,31.569798
56.0,56,31.669307
36.0,36,31.733812
50.0,50,32.405373
57.0,57,32.505881
47.0,47,32.588441
82.0,82,33.390509
48.0,48,33.478018
13.0,13,34.246277
57.0,57,34.347785
63.0,63,34.459294
25.0,25,35.192856
145.0,145,36.422635
55.0,55,36.519141
54.0,54,37.1717
73.0,73,37.301209
47.0,47,38.048282
92.0,92,38.21279
93.0,93,39.138876
115.0,115,40.087958
66.0,66,40.205469
64.0,64,41.044049
72.0,72,41.919119
102.0,102,42.100136
145.0,145,43.394746
135.0,135,44.889885
81.0,81,45.033396
135.0,135,45.955484
162.0,162,47.000579
159.0,159,48.47082
138.0,138,49.713973
147.0,147,50.791454
143.0,143,51.717038
146.0,146,52.709639
166.0,166,53.817254
143.0,143,55.44245
146.0,146,56.641055
90.0,90,56.801566
161.0,161,58.052174
176.0,176,59.176771
144.0,144,60.032359
218.0,218,61.377556
138.0,138,62.405123
383.0,383,64.218465
223.0,223,65.535256
273.0,273,67.145736
210.0,210,68.367351
369.0,369,70.523523
287.0,287,72.291797
339.0,339,74.12807
379.0,379,76.290832
500.0,500,78.617176
298.0,298,80.129378
306.0,306,82.189364
114.0,114,83.105978
411.0,411,85.024235
114.0,114,85.972367
293.0,293,87.538074
213.0,213,88.92777
122.0,122,90.100393
348.0,348,91.892637
182.0,182,93.59888
153.0,153,94.668527
185.0,185,95.896693
259.0,259,97.511678
303.0,303,99.381751
139.0,139,100.305887
409.0,409,102.148129
263.0,263,103.631412
86.0,86,104.680573
82.0,82,105.605843
229.0,229,106.812564
253.0,253,108.337784
125.0,125,109.423427
500.0,500,111.666502
500.0,500,113.905723
292.0,292,115.384922
470.0,470,117.56073
497.0,497,119.800035
153.0,153,120.794231
470.0,470,122.981537
500.0,500,125.251091
474.0,474,127.216182
60.0,60,128.132124
413.0,413,130.066594
446.0,446,132.264078
366.0,366,134.104036
448.0,448,136.419817
485.0,485,138.557064
481.0,481,140.736312
261.0,261,142.36936
348.0,348,144.223141
243.0,243,145.828364
305.0,305,147.616302
202.0,202,148.983669
230.0,230,150.411427
340.0,340,152.10303
176.0,176,153.315335
264.0,264,154.675122
69.0,69,155.53661
274.0,274,157.166944
371.0,371,159.122074
420.0,420,161.235662
436.0,436,163.047419
441.0,441,165.130759
370.0,370,167.004438
500.0,500,169.402414
466.0,466,171.519127
221.0,221,172.94295
488.0,488,175.060661
182.0,182,176.290042
148.0,148,177.226546
278.0,278,178.777719
302.0,302,180.71306
51.0,51,180.801568
500.0,500,182.795566
252.0,252,184.065368
381.0,381,185.852516
104.0,104,186.762195
357.0,357,188.592051
247.0,247,190.056186
240.0,240,191.527202
224.0,224,193.179845
77.0,77,194.235929
215.0,215,195.601662
287.0,287,197.103138
242.0,242,198.660444
233.0,233,199.912074
108.0,108,201.224826
194.0,194,202.799962
149.0,149,203.910168
181.0,181,204.928761
136.0,136,206.21287
150.0,150,207.780948
74.0,74,207.911457
132.0,132,208.901062
188.0,188,210.357154
194.0,194,211.548252
170.0,170,212.859122
159.0,159,214.040388
200.0,200,215.213173
174.0,174,216.694092
192.0,192,217.843504
170.0,170,219.22516
156.0,156,220.358311
170.0,170,221.512008
171.0,171,222.508187
163.0,163,223.947561
204.0,204,225.24033
158.0,158,226.485566
207.0,207,228.00501
146.0,146,229.057469
189.0,189,230.557846
69.0,69,230.678135
177.0,177,231.872606
196.0,196,233.169508
105.0,105,233.966941
68.0,68,234.812923
67.0,67,234.932052
204.0,204,236.176207
170.0,170,237.353199
155.0,155,238.324412
183.0,183,239.796729
168.0,168,240.972456
149.0,149,241.948664
126.0,126,242.989137
184.0,184,244.248356
133.0,133,245.484111
155.0,155,246.614122
132.0,132,247.641504
156.0,156,248.720711
107.0,107,249.57886
155.0,155,250.550496
163.0,163,251.560095
186.0,186,253.299573
171.0,171,254.421165
119.0,119,255.436299
156.0,156,256.522843
205.0,205,258.09229
168.0,168,259.197912
173.0,173,260.499926
194.0,194,261.886939
183.0,183,263.03995
132.0,132,264.217453
176.0,176,265.544974
144.0,144,266.528984
175.0,175,267.580996
183.0,183,269.204014
182.0,182,270.410024
166.0,166,271.860529
181.0,181,273.241548
175.0,175,274.265558
177.0,177,275.779587
214.0,214,276.995182
166.0,166,278.369108
193.0,193,279.604614
223.0,223,281.000134
166.0,166,281.96664
177.0,177,283.350653
173.0,173,284.601666
172.0,172,285.623677
192.0,192,286.88469
167.0,167,287.826696
162.0,162,288.874218
157.0,157,290.342866
169.0,169,291.585005
91.0,91,292.471734
183.0,183,293.634835
158.0,158,294.631982
184.0,184,296.013604
172.0,172,297.031688
123.0,123,298.069542
182.0,182,299.066626
237.0,237,300.895986
158.0,158,302.321357
182.0,182,303.556937
178.0,178,304.608069
230.0,230,306.195012
195.0,195,307.592128
177.0,177,308.815889
201.0,201,310.09708
214.0,214,311.430294
181.0,181,312.877774
188.0,188,314.034286
158.0,158,315.235822
162.0,162,316.758249
190.0,190,317.798574
189.0,189,319.15843
90.0,90,319.315445
170.0,170,320.605035
159.0,159,321.733111
153.0,153,322.719715
160.0,160,323.779217
52.0,52,324.815
124.0,124,325.962383
139.0,139,327.02981
131.0,131,327.928122
89.0,89,328.727126
71.0,71,328.852634
134.0,134,329.789351
146.0,146,330.905326
136.0,136,332.180365
147.0,147,333.755783
155.0,155,335.09791
92.0,92,335.260927
128.0,128,336.383629
134.0,134,337.854168
159.0,159,339.198743
159.0,159,340.400755
119.0,119,341.329764
116.0,116,342.274268
151.0,151,343.216786
149.0,149,344.189516
51.0,51,345.143795
148.0,148,346.409899
109.0,109,347.463488
119.0,119,348.76412
97.0,97,348.935224
53.0,53,349.809536
110.0,110,350.986463
128.0,128,352.197863
49.0,49,352.284372
95.0,95,353.176439
111.0,111,354.329183
66.0,66,354.447211
128.0,128,355.422339
