#{"t_start": 1753033161.6036506, "env_id": "CartPole-v1"}
r,l,t
27.0,27,0.986174
12.0,12,0.990174
15.0,15,0.996679
13.0,13,1.002679
16.0,16,1.008679
16.0,16,1.015679
66.0,66,1.04168
101.0,101,1.089683
16.0,16,1.101189
24.0,24,1.122191
11.0,11,1.132189
27.0,27,1.15519
54.0,54,1.199698
17.0,17,1.213699
27.0,27,1.234699
32.0,32,1.262701
14.0,14,1.2747
28.0,28,1.299211
20.0,20,1.315211
19.0,19,1.33121
17.0,17,1.345211
15.0,15,1.356211
20.0,20,1.372212
27.0,27,1.39372
20.0,20,1.40872
22.0,22,1.429721
13.0,13,1.440721
13.0,13,1.451721
20.0,20,1.466722
13.0,13,1.478725
13.0,13,1.490725
17.0,17,1.504237
17.0,17,1.517237
11.0,11,1.526237
20.0,20,1.541237
19.0,19,1.555238
20.0,20,1.571238
11.0,11,1.580241
43.0,43,1.613748
13.0,13,1.623747
19.0,19,1.639747
18.0,18,1.654747
16.0,16,1.667749
21.0,21,1.685753
25.0,25,1.705261
66.0,66,1.757262
15.0,15,1.769262
33.0,33,1.79577
23.0,23,1.81477
11.0,11,1.82377
10.0,10,1.832771
11.0,11,1.84077
17.0,17,1.85477
24.0,24,1.874771
16.0,16,1.887774
14.0,14,1.89928
21.0,21,1.916281
15.0,15,1.92728
13.0,13,1.937281
11.0,11,1.945281
17.0,17,1.959281
40.0,40,1.990285
38.0,38,2.018792
60.0,60,2.066298
10.0,10,2.074299
12.0,12,2.083301
39.0,39,2.116809
10.0,10,2.124809
16.0,16,2.138808
23.0,23,2.157809
32.0,32,2.181812
16.0,16,2.196319
16.0,16,2.209319
13.0,13,2.219319
11.0,11,2.229319
21.0,21,2.247319
20.0,20,2.263321
44.0,44,2.29683
20.0,20,2.312828
9.0,9,2.320828
28.0,28,2.342828
30.0,30,2.365829
14.0,14,2.376829
15.0,15,2.387832
23.0,23,2.406337
25.0,25,2.425338
11.0,11,2.434338
17.0,17,2.448338
25.0,25,2.46834
14.0,14,2.480344
34.0,34,2.509849
16.0,16,2.52285
36.0,36,4.016128
58.0,58,4.060128
21.0,21,4.076129
21.0,21,4.093481
24.0,24,4.113482
24.0,24,4.132482
24.0,24,4.152482
34.0,34,4.181485
22.0,22,4.198992
31.0,31,4.224169
20.0,20,4.239171
21.0,21,4.25617
21.0,21,4.27317
18.0,18,4.287173
25.0,25,4.307503
22.0,22,4.325504
26.0,26,4.346504
51.0,51,4.387507
31.0,31,4.413015
23.0,23,4.431015
26.0,26,4.450016
36.0,36,4.479019
47.0,47,4.513526
19.0,19,4.528526
13.0,13,4.538526
23.0,23,4.555527
40.0,40,4.58753
23.0,23,4.611038
20.0,20,4.627039
53.0,53,4.667039
22.0,22,4.684041
36.0,36,4.711539
12.0,12,4.722541
12.0,12,4.73354
12.0,12,4.74454
15.0,15,4.757542
15.0,15,4.770542
13.0,13,4.780545
21.0,21,4.798051
40.0,40,4.828051
17.0,17,4.843051
50.0,50,4.879053
16.0,16,4.892558
26.0,26,4.913561
14.0,14,4.924561
19.0,19,4.940563
14.0,14,4.951561
23.0,23,4.971562
58.0,58,5.018072
12.0,12,5.028073
56.0,56,5.069074
36.0,36,5.097492
19.0,19,5.115492
57.0,57,5.162491
24.0,24,5.181494
47.0,47,5.217002
39.0,39,5.248005
56.0,56,5.293078
19.0,19,5.307079
39.0,39,5.335078
23.0,23,5.353078
41.0,41,5.385081
27.0,27,5.404586
30.0,30,5.428587
28.0,28,5.450587
50.0,50,5.489592
14.0,14,5.501097
26.0,26,5.522099
13.0,13,5.532097
26.0,26,5.555098
17.0,17,5.570098
37.0,37,5.603118
16.0,16,5.617118
146.0,146,7.201396
106.0,106,7.284402
102.0,102,7.366908
41.0,41,7.400388
77.0,77,7.46639
187.0,187,7.617392
84.0,84,7.681395
35.0,35,7.7099
27.0,27,7.7309
17.0,17,7.745901
29.0,29,7.768901
21.0,21,7.785904
147.0,147,7.910905
31.0,31,7.935906
70.0,70,7.988909
74.0,74,8.049026
69.0,69,8.1054
32.0,32,8.1314
152.0,152,8.25991
29.0,29,8.284912
15.0,15,8.298934
16.0,16,8.312933
35.0,35,8.340934
127.0,127,8.445976
37.0,37,8.477977
39.0,39,8.511407
72.0,72,8.568408
146.0,146,8.68492
141.0,141,10.236677
85.0,85,10.306725
92.0,92,10.381728
116.0,116,10.478748
23.0,23,10.499256
150.0,150,10.615765
44.0,44,10.651766
29.0,29,10.674767
101.0,101,10.757799
89.0,89,10.830887
50.0,50,10.871888
114.0,114,10.967397
82.0,82,11.031905
75.0,75,11.095937
160.0,160,11.221448
112.0,112,11.311955
129.0,129,11.416464
60.0,60,11.463464
217.0,217,11.634483
114.0,114,11.726991
141.0,141,11.8395
115.0,115,13.332641
267.0,267,13.541757
258.0,258,13.738775
203.0,203,13.899792
123.0,123,13.9983
125.0,125,14.10181
140.0,140,14.216318
194.0,194,14.368829
341.0,341,14.645858
255.0,255,14.847878
44.0,44,14.880881
241.0,241,16.536504
500.0,500,16.939211
198.0,198,17.102231
449.0,449,17.465429
455.0,455,17.830082
287.0,287,19.451232
462.0,462,19.82345
376.0,376,20.126977
291.0,291,20.360996
500.0,500,20.760648
218.0,218,20.937652
194.0,194,22.481422
329.0,329,22.740562
363.0,363,23.037089
352.0,352,23.322615
255.0,255,23.531633
500.0,500,23.928668
289.0,289,25.541187
483.0,483,25.921192
500.0,500,26.332216
500.0,500,26.735699
298.0,298,26.990705
499.0,499,28.826273
199.0,199,28.996125
500.0,500,29.401667
305.0,305,29.650231
463.0,463,30.043764
500.0,500,31.823901
500.0,500,32.228456
500.0,500,32.627068
465.0,465,32.989148
500.0,500,34.770361
500.0,500,35.167395
500.0,500,35.558027
500.0,500,35.959805
500.0,500,37.76095
500.0,500,38.167982
500.0,500,38.560808
500.0,500,38.962349
500.0,500,40.78517
500.0,500,41.201213
500.0,500,41.609252
500.0,500,42.017889
500.0,500,43.805866
500.0,500,44.201899
500.0,500,44.592427
500.0,500,45.000968
500.0,500,45.404005
500.0,500,47.17916
500.0,500,47.571192
500.0,500,47.965225
500.0,500,48.355257
500.0,500,50.147196
500.0,500,50.556244
392.0,392,50.870772
500.0,500,51.266807
500.0,500,53.096642
500.0,500,53.517605
500.0,500,53.938148
500.0,500,54.364684
500.0,500,56.15786
500.0,500,56.558896
500.0,500,56.95464
500.0,500,57.352603
500.0,500,59.137932
500.0,500,59.576691
500.0,500,59.977814
500.0,500,60.379256
500.0,500,62.241747
500.0,500,62.655099
500.0,500,63.063524
500.0,500,63.487098
500.0,500,65.302943
500.0,500,65.702513
500.0,500,66.105358
500.0,500,66.51008
500.0,500,68.29199
500.0,500,68.693027
500.0,500,69.088069
500.0,500,69.49711
500.0,500,69.893146
500.0,500,71.666813
500.0,500,72.062847
500.0,500,72.461889
500.0,500,72.866442
500.0,500,74.663509
500.0,500,75.056779
500.0,500,75.450899
500.0,500,75.847469
500.0,500,77.629551
500.0,500,78.015255
500.0,500,78.406305
500.0,500,78.800342
500.0,500,80.595528
500.0,500,80.990564
500.0,500,81.397718
500.0,500,81.799754
500.0,500,83.599842
500.0,500,83.995876
500.0,500,84.393911
500.0,500,84.789642
500.0,500,86.584872
500.0,500,86.98301
500.0,500,87.389046
500.0,500,87.782233
500.0,500,89.562951
500.0,500,89.959
500.0,500,90.349746
500.0,500,90.748576
500.0,500,92.564122
500.0,500,92.955283
500.0,500,93.355422
500.0,500,93.749558
500.0,500,95.617038
500.0,500,96.035078
500.0,500,96.450652
500.0,500,96.83669
500.0,500,98.658412
500.0,500,99.064448
