#{"t_start": 1753028857.5692725, "env_id": "CartPole-v1"}
r,l,t
17.0,17,0.046058
14.0,14,0.073123
12.0,12,0.096147
22.0,22,0.137186
20.0,20,0.174713
13.0,13,0.198774
28.0,28,0.252309
14.0,14,0.640075
19.0,19,0.674595
22.0,22,0.714121
16.0,16,0.743638
18.0,18,0.777663
40.0,40,0.850707
19.0,19,1.403593
15.0,15,1.431114
23.0,23,1.474139
17.0,17,1.504165
26.0,26,1.550697
18.0,18,1.583718
13.0,13,1.959459
18.0,18,1.991485
35.0,35,2.054523
21.0,21,2.092049
16.0,16,2.121567
10.0,10,2.139577
55.0,55,2.648989
12.0,12,2.670999
18.0,18,2.702764
26.0,26,2.750289
14.0,14,2.774299
29.0,29,2.827111
13.0,13,3.202513
16.0,16,3.232027
23.0,23,3.273047
42.0,42,3.348621
14.0,14,3.373631
21.0,21,3.861131
41.0,41,3.934449
10.0,10,3.953547
32.0,32,4.010104
17.0,17,4.040622
15.0,15,4.06614
25.0,25,4.590429
19.0,19,4.624947
33.0,33,4.683978
15.0,15,4.710492
24.0,24,4.753513
15.0,15,4.780028
11.0,11,5.212087
39.0,39,5.281619
18.0,18,5.313639
33.0,33,5.37267
41.0,41,5.902973
23.0,23,5.943996
10.0,10,5.962007
12.0,12,5.983017
17.0,17,6.013535
35.0,35,6.076066
35.0,35,6.554909
27.0,27,6.602268
35.0,35,6.665361
21.0,21,6.703993
20.0,20,6.739954
14.0,14,6.764966
58.0,58,7.32966
16.0,16,7.358345
33.0,33,7.416108
39.0,39,8.08208
21.0,21,8.118752
21.0,21,8.157778
21.0,21,8.194816
10.0,10,8.212827
48.0,48,8.854812
62.0,62,8.963638
19.0,19,8.997198
15.0,15,9.024449
12.0,12,9.044954
14.0,14,9.712285
47.0,47,9.796243
30.0,30,9.849935
53.0,53,10.486482
14.0,14,10.512387
12.0,12,10.534819
18.0,18,10.564921
15.0,15,10.592564
13.0,13,10.616577
37.0,37,10.681659
15.0,15,11.136668
22.0,22,11.177601
40.0,40,11.248643
30.0,30,11.302681
17.0,17,11.332472
24.0,24,11.834723
13.0,13,11.858744
16.0,16,11.887263
41.0,41,11.959978
19.0,19,11.994039
21.0,21,12.031796
12.0,12,12.052837
32.0,32,12.530047
13.0,13,12.55406
15.0,15,12.580582
12.0,12,12.602831
21.0,21,12.640504
26.0,26,12.687031
24.0,24,13.145003
37.0,37,13.21006
22.0,22,13.249083
11.0,11,13.269097
62.0,62,13.87968
21.0,21,13.917214
21.0,21,13.954832
13.0,13,13.97735
18.0,18,14.009382
35.0,35,14.071529
18.0,18,14.563967
43.0,43,14.639966
14.0,14,14.665674
20.0,20,14.701713
18.0,18,14.733815
60.0,60,15.283193
24.0,24,15.326789
36.0,36,15.390275
10.0,10,15.407877
26.0,26,15.970623
40.0,40,16.041283
21.0,21,16.078325
14.0,14,16.103857
39.0,39,16.173801
10.0,10,16.667901
37.0,37,16.734283
17.0,17,16.764809
64.0,64,16.881239
23.0,23,17.666168
18.0,18,17.697227
36.0,36,17.761045
18.0,18,17.794097
10.0,10,17.812276
16.0,16,17.840914
85.0,85,18.448929
26.0,26,18.495036
44.0,44,19.172189
33.0,33,19.230618
28.0,28,19.280216
40.0,40,19.350372
21.0,21,19.84108
22.0,22,19.880109
21.0,21,19.918552
20.0,20,19.955078
32.0,32,20.011648
18.0,18,20.04317
33.0,33,20.473182
25.0,25,20.518361
61.0,61,20.625961
82.0,82,21.441025
44.0,44,21.520098
34.0,34,22.160236
28.0,28,22.209876
24.0,24,22.251906
83.0,83,22.945763
10.0,10,22.96478
18.0,18,22.997655
