#{"t_start": 1753006290.3438542, "env_id": "CartPole-v1"}
r,l,t
15.0,15,1.297763
12.0,12,1.307267
10.0,10,1.315269
14.0,14,1.325268
11.0,11,1.334269
12.0,12,1.344267
37.0,37,1.376268
14.0,14,1.388271
22.0,22,1.405775
25.0,25,1.426775
10.0,10,1.434774
16.0,16,1.447774
15.0,15,1.460775
39.0,39,1.492778
17.0,17,1.506284
14.0,14,1.518286
15.0,15,1.531285
29.0,29,1.555284
16.0,16,1.569283
14.0,14,1.579284
22.0,22,1.596287
13.0,13,1.607791
16.0,16,1.620085
17.0,17,1.635218
21.0,21,1.652218
16.0,16,1.66522
14.0,14,1.676221
16.0,16,1.690232
23.0,23,1.708736
14.0,14,1.720734
14.0,14,1.732742
11.0,11,1.740735
34.0,34,1.767732
20.0,20,1.783744
11.0,11,1.792737
16.0,16,1.805246
28.0,28,1.828246
11.0,11,1.837247
12.0,12,1.846246
14.0,14,1.858246
13.0,13,1.868246
14.0,14,1.879252
28.0,28,1.902758
49.0,49,1.941759
29.0,29,1.966758
25.0,25,1.98676
14.0,14,2.000268
20.0,20,2.016267
32.0,32,2.041267
88.0,88,2.110775
28.0,28,2.132772
14.0,14,2.143773
11.0,11,2.154774
15.0,15,2.166774
11.0,11,2.175772
11.0,11,2.184778
35.0,35,2.211284
14.0,14,2.222286
14.0,14,2.233286
19.0,19,2.250285
26.0,26,2.270285
9.0,9,2.277284
12.0,12,2.287289
14.0,14,2.297791
12.0,12,2.307794
44.0,44,2.345794
22.0,22,2.363794
15.0,15,2.375794
31.0,31,2.400299
10.0,10,2.408299
11.0,11,2.417299
38.0,38,2.448299
36.0,36,2.4783
20.0,20,2.494302
15.0,15,2.507808
15.0,15,2.520809
13.0,13,2.532808
10.0,10,2.541808
21.0,21,2.559808
17.0,17,2.575807
24.0,24,2.595812
22.0,22,2.614866
25.0,25,2.635865
16.0,16,2.649866
22.0,22,2.668865
28.0,28,2.692867
27.0,27,2.714468
17.0,17,2.727375
21.0,21,2.745376
17.0,17,2.761376
28.0,28,2.788378
12.0,12,2.798885
28.0,28,2.822884
24.0,24,2.843884
10.0,10,2.852884
22.0,22,2.871884
17.0,17,2.887888
36.0,36,2.918061
22.0,22,2.936061
12.0,12,2.947061
10.0,10,2.955061
20.0,20,2.971061
14.0,14,4.406575
27.0,27,4.428575
31.0,31,4.453576
16.0,16,4.466575
10.0,10,4.474575
57.0,57,4.517862
38.0,38,4.547911
20.0,20,4.563862
43.0,43,4.597864
43.0,43,4.631002
56.0,56,4.676003
14.0,14,4.687005
25.0,25,4.706223
16.0,16,4.719223
14.0,14,4.730223
55.0,55,4.773223
25.0,25,4.793226
49.0,49,4.836378
37.0,37,4.865378
18.0,18,4.879378
22.0,22,4.896379
53.0,53,4.937526
18.0,18,4.952526
26.0,26,4.973527
27.0,27,4.995528
65.0,65,5.047036
21.0,21,5.063037
14.0,14,5.075037
17.0,17,5.08804
16.0,16,5.101544
11.0,11,5.112544
52.0,52,5.153544
36.0,36,5.182544
26.0,26,5.202763
20.0,20,5.217762
19.0,19,5.232763
34.0,34,5.258763
12.0,12,5.268762
13.0,13,5.278763
37.0,37,5.307783
26.0,26,5.329783
11.0,11,5.337783
33.0,33,5.364783
30.0,30,5.388786
30.0,30,5.413291
14.0,14,5.42429
12.0,12,5.432292
14.0,14,5.44429
12.0,12,5.45329
19.0,19,5.46829
82.0,82,5.532797
16.0,16,5.545796
25.0,25,5.567797
57.0,57,5.610882
31.0,31,5.635882
18.0,18,5.649882
32.0,32,5.675882
42.0,42,5.708081
35.0,35,5.737082
36.0,36,5.766081
49.0,49,5.805588
15.0,15,5.817588
39.0,39,5.849588
18.0,18,5.864588
48.0,48,5.906242
33.0,33,5.932238
38.0,38,5.964243
35.0,35,5.993247
21.0,21,6.009749
19.0,19,6.024756
64.0,64,7.472091
33.0,33,7.499091
88.0,88,7.568595
76.0,76,7.629102
57.0,57,7.674102
93.0,93,7.745609
45.0,45,7.782609
67.0,67,7.83712
41.0,41,7.87012
12.0,12,7.88012
29.0,29,7.905629
32.0,32,7.931629
26.0,26,7.951629
91.0,91,8.023751
15.0,15,8.035752
28.0,28,8.05775
76.0,76,8.115256
57.0,57,8.161256
164.0,164,8.289766
89.0,89,8.358269
39.0,39,8.388272
118.0,118,8.48278
61.0,61,8.535285
38.0,38,8.565285
22.0,22,8.582285
75.0,75,8.641792
55.0,55,8.687796
100.0,100,8.766301
41.0,41,8.800303
29.0,29,8.824808
82.0,82,8.89481
31.0,31,8.919984
28.0,28,8.942984
91.0,91,9.015491
72.0,72,9.07349
89.0,89,10.531858
92.0,92,10.603886
65.0,65,10.653886
171.0,171,10.789397
50.0,50,10.828905
77.0,77,10.889906
116.0,116,10.985409
32.0,32,11.010921
61.0,61,11.057923
69.0,69,11.113429
81.0,81,11.175427
106.0,106,11.258938
81.0,81,11.324103
126.0,126,11.422608
45.0,45,11.458609
212.0,212,11.628136
112.0,112,11.718154
94.0,94,11.788157
147.0,147,11.907167
286.0,286,13.5229
10.0,10,13.5319
59.0,59,13.5789
200.0,200,13.735913
261.0,261,13.949036
112.0,112,14.040254
174.0,174,14.176306
29.0,29,14.200308
272.0,272,14.416823
265.0,265,14.626577
310.0,310,14.887317
167.0,167,15.029343
77.0,77,15.092344
219.0,219,16.67842
221.0,221,16.850444
226.0,226,17.057981
146.0,146,17.181487
75.0,75,17.243997
346.0,346,17.538072
258.0,258,17.748088
500.0,500,18.139732
138.0,138,19.636607
500.0,500,20.037639
288.0,288,20.264333
435.0,435,20.605369
326.0,326,20.862384
269.0,269,21.071021
202.0,202,21.232698
500.0,500,23.023455
30.0,30,23.049454
292.0,292,23.299665
214.0,214,23.474921
478.0,478,23.868187
500.0,500,24.255555
286.0,286,25.878245
500.0,500,26.302273
500.0,500,26.694005
500.0,500,27.099044
500.0,500,28.887374
247.0,247,29.08732
271.0,271,29.305334
282.0,282,29.537851
500.0,500,29.948879
276.0,276,30.175649
500.0,500,31.974779
500.0,500,32.361805
500.0,500,32.763832
500.0,500,33.182864
495.0,495,34.978995
500.0,500,35.38302
500.0,500,35.787044
500.0,500,36.186068
500.0,500,37.996213
500.0,500,38.412747
500.0,500,38.813772
500.0,500,39.221799
500.0,500,41.031955
500.0,500,41.427987
500.0,500,41.841015
500.0,500,42.249041
500.0,500,44.033168
500.0,500,44.434195
500.0,500,44.836218
500.0,500,45.247245
500.0,500,45.66227
500.0,500,47.456394
500.0,500,47.858418
500.0,500,48.255444
500.0,500,48.658469
500.0,500,50.436937
500.0,500,50.836963
500.0,500,51.236991
500.0,500,51.637019
500.0,500,53.417708
500.0,500,53.817736
500.0,500,54.218764
500.0,500,54.619794
500.0,500,56.41006
500.0,500,56.813299
500.0,500,57.211357
500.0,500,57.611624
500.0,500,59.406116
500.0,500,59.812194
500.0,500,60.213532
500.0,500,60.62752
500.0,500,62.417151
500.0,500,62.823179
500.0,500,63.224206
500.0,500,63.629738
500.0,500,65.410707
500.0,500,65.813881
500.0,500,66.217691
500.0,500,66.615704
500.0,500,68.408377
